OKRES	KODZASTUP	NAZEVZAST	COBVODU	POR_STR_HL	OSTRANA	VSTRANA	NAZEVCELK	ZKRATKAO30	ZKRATKAO8	POCSTR_SLO	SLOZENI	HLASY_STR	PROCHLSTR	MAND_STR
6105	597139	Znětínek	1	1	811	80	Dana Trčková, nezávislý kandidát	Dana Trčková, NK	NK	1	080	20	20.37	0
6105	597139	Znětínek	1	2	806	80	Miroslav Vaněk, nezávislý kandidát	Miroslav Vaněk, NK	NK	1	080	49	49.92	0
6105	597139	Znětínek	1	3	810	80	Vladimír Trčka, nezávislý kandidát	Vladimír Trčka, NK	NK	1	080	23	23.43	0
6105	597139	Znětínek	1	4	804	80	Libor Toman, nezávislý kandidát	Libor Toman, NK	NK	1	080	31	31.58	0
6105	597139	Znětínek	1	5	805	80	Ing. Josef Dohnal, nezávislý kandidát	Ing. Josef Dohnal, NK	NK	1	080	74	75.4	1
6105	597139	Znětínek	1	6	808	80	Václav Bílek, nezávislý kandidát	Václav Bílek, NK	NK	1	080	67	68.26	1
6105	597139	Znětínek	1	7	809	80	Jaromír Oulehla, nezávislý kandidát	Jaromír Oulehla, NK	NK	1	080	68	69.28	1
6105	597139	Znětínek	1	8	813	80	Miloš Dohnal, nezávislý kandidát	Miloš Dohnal, NK	NK	1	080	52	52.98	0
6105	597139	Znětínek	1	9	807	80	Miloslava Vaňková, nezávislý kandidát	Miloslava Vaňková, NK	NK	1	080	69	70.3	1
6105	597139	Znětínek	1	10	812	80	Ing. Vratislav Novotný, nezávislý kandidát	Ing. Vratislav Novotný, NK	NK	1	080	80	81.51	1
6105	597139	Znětínek	1	11	803	80	Lenka Kadlecová, nezávislý kandidát	Lenka Kadlecová, NK	NK	1	080	40	40.75	0
6105	597139	Znětínek	1	12	802	80	Stanislav Jura, nezávislý kandidát	Stanislav Jura, NK	NK	1	080	59	60.11	1
6105	597139	Znětínek	1	13	801	80	Ing. Zdeněk Novotný, nezávislý kandidát	Ing. Zdeněk Novotný, NK	NK	1	080	55	56.04	1
