OKRES	KODZASTUP	NAZEVZAST	COBVODU	POR_STR_HL	OSTRANA	VSTRANA	NAZEVCELK	ZKRATKAO30	ZKRATKAO8	POCSTR_SLO	SLOZENI	HLASY_STR	PROCHLSTR	MAND_STR
6105	597007	Velké Meziříčí	1	1	88	88	NEZÁVISLÍ	NEZÁVISLÍ	NEZ	1	088	4053	4.86	0
6105	597007	Velké Meziříčí	1	2	714	714	Strana svobodných občanů	Strana svobodných občanů	Svobodní	1	714	2626	3.15	0
6105	597007	Velké Meziříčí	1	3	355	355	Křesťanská a demokratická unie - Československá strana lidová a nezávislí kandidáti	KDU-ČSL a nezávislí kandidáti		2	001,080	13797	16.56	5
6105	597007	Velké Meziříčí	1	4	768	768	ANO 2011	ANO 2011	ANO 2011	1	768	3368	5.47	1
6105	597007	Velké Meziříčí	1	5	389	389	To pravé Meziříčí	To pravé Meziříčí		2	053,080	26367	31.65	9
6105	597007	Velké Meziříčí	1	6	47	47	Komunistická strana Čech a Moravy	Komunistická str.Čech a Moravy	KSČM	1	047	5554	6.66	2
6105	597007	Velké Meziříčí	1	7	113	113	Volba pro město	Volba pro město	VPM	1	113	4409	5.29	1
6105	597007	Velké Meziříčí	1	8	721	721	TOP 09	TOP 09	TOP 09	1	721	3817	4.58	0
6105	597007	Velké Meziříčí	1	9	7	7	Česká strana sociálně demokratická	Česká str.sociálně demokrat.	ČSSD	1	007	15429	18.52	5
6105	597007	Velké Meziříčí	1	10	724	724	Strana Práv Občanů	Strana Práv Občanů	SPO	1	724	3869	4.64	0
