OKRES	KODZASTUP	NAZEVZAST	COBVODU	POR_STR_HL	OSTRANA	VSTRANA	NAZEVCELK	ZKRATKAO30	ZKRATKAO8	POCSTR_SLO	SLOZENI	HLASY_STR	PROCHLSTR	MAND_STR
5204	576174	Byzhradec	1	1	805	80	Josef Kubec	Josef Kubec	NK	1	080	110	103.91	1
5204	576174	Byzhradec	1	2	809	80	Jaroslav Jablonský	Jaroslav Jablonský	NK	1	080	81	76.51	1
5204	576174	Byzhradec	1	3	806	80	Bc. Michal Plachetka	Michal Plachetka	NK	1	080	100	94.46	1
5204	576174	Byzhradec	1	4	802	80	Jana Jablonská	Jana Jablonská	NK	1	080	86	81.24	1
5204	576174	Byzhradec	1	5	807	80	Pavel Hertík	Pavel Hertík	NK	1	080	36	34	0
5204	576174	Byzhradec	1	6	720	720	Česká pirátská strana	Česká pirátská strana	Piráti	1	720	21	19.83	0
5204	576174	Byzhradec	1	7	808	80	Jan Michl	Jan Michl	NK	1	080	80	75.57	1
5204	576174	Byzhradec	1	8	801	80	Eva Jablonská	Eva Jablonská	NK	1	080	68	64.23	1
5204	576174	Byzhradec	1	9	804	80	Ondřej Balint	Ondřej Balint	NK	1	080	54	51.01	0
5204	576174	Byzhradec	1	10	803	80	Miloš Novotný	Miloš Novotný	NK	1	080	105	99.19	1
