OKRES	KODZASTUP	NAZEVZAST	COBVODU	POR_STR_HL	OSTRANA	VSTRANA	NAZEVCELK	ZKRATKAO30	ZKRATKAO8	POCSTR_SLO	SLOZENI	HLASY_STR	PROCHLSTR	MAND_STR
3202	578495	Čímice	1	1	806	80	Jaroslav Kučera, nezávislý kandidát	Jaroslav Kučera, NK	NK	1	080	62	77.63	1
3202	578495	Čímice	1	2	802	80	Josef Jeřábek, nezávislý kandidát	Josef Jeřábek, NK	NK	1	080	57	71.37	1
3202	578495	Čímice	1	3	803	80	Linda Žlábková, nezávislý kandidát	Linda Žlábková, NK	NK	1	080	36	45.08	0
3202	578495	Čímice	1	4	810	80	Václav Javorský, nezávislý kandidát	Václav Javorský, NK	NK	1	080	59	73.88	1
3202	578495	Čímice	1	5	809	80	Marie Jeřábková, nezávislý kandidát	Marie Jeřábková, NK	NK	1	080	22	27.54	0
3202	578495	Čímice	1	6	801	80	Jana Vojáková, nezávislý kandidát	Jana Vojáková, NK	NK	1	080	34	42.57	0
3202	578495	Čímice	1	7	807	80	Milan Vích, nezávislý kandidát	Milan Vích, NK	NK	1	080	80	100.17	1
3202	578495	Čímice	1	8	808	80	Josef Vondrášek, nezávislý kandidát	Josef Vondrášek, NK	NK	1	080	69	86.4	1
3202	578495	Čímice	1	9	804	80	Václav Zdeněk, nezávislý kandidát	Václav Zdeněk, NK	NK	1	080	80	100.17	1
3202	578495	Čímice	1	10	805	80	Josef Hampl, nezávislý kandidát	Josef Hampl, NK	NK	1	080	60	75.13	1
