OKRES	KODZASTUP	NAZEVZAST	COBVODU	POR_STR_HL	OSTRANA	VSTRANA	NAZEVCELK	ZKRATKAO30	ZKRATKAO8	POCSTR_SLO	SLOZENI	HLASY_STR	PROCHLSTR	MAND_STR
2104	533815	Uhlířská Lhota	1	1	813	80	Petr Machek	Petr Machek	NK	1	080	25	14.74	0
2104	533815	Uhlířská Lhota	1	2	816	80	Ludmila Hauzarová	Ludmila Hauzarová	NK	1	080	103	60.74	1
2104	533815	Uhlířská Lhota	1	3	805	80	Ludmila Pospíšilová	Ludmila Pospíšilová	NK	1	080	96	56.61	1
2104	533815	Uhlířská Lhota	1	4	809	80	Naděžda Kučerová	Naděžda Kučerová	NK	1	080	37	21.81	0
2104	533815	Uhlířská Lhota	1	5	812	80	Pavlína Lehká	Pavlína Lehká	NK	1	080	97	57.2	1
2104	533815	Uhlířská Lhota	1	6	807	80	Otto Pospíšil	Otto Pospíšil	NK	1	080	121	71.35	1
2104	533815	Uhlířská Lhota	1	7	811	80	Aleš Svoboda	Aleš Svoboda	NK	1	080	65	38.33	0
2104	533815	Uhlířská Lhota	1	8	801	80	Emilie Buřičová	Emilie Buřičová	NK	1	080	30	17.69	0
2104	533815	Uhlířská Lhota	1	9	802	80	Václav Nezavdal	Václav Nezavdal	NK	1	080	71	41.87	0
2104	533815	Uhlířská Lhota	1	10	808	80	Josef Čábelka	Josef Čábelka	NK	1	080	69	40.69	0
2104	533815	Uhlířská Lhota	1	11	803	80	Václav Bulíček	Václav Bulíček	NK	1	080	49	28.89	0
2104	533815	Uhlířská Lhota	1	12	814	80	Robert Vávra	Robert Vávra	NK	1	080	102	60.15	1
2104	533815	Uhlířská Lhota	1	13	806	80	Ivo Berger	Ivo Berger	NK	1	080	53	31.25	0
2104	533815	Uhlířská Lhota	1	14	804	80	Jana Strejciusová	Jana Strejciusová	NK	1	080	71	41.87	0
2104	533815	Uhlířská Lhota	1	15	810	80	František Věříš	František Věříš	NK	1	080	103	60.74	1
2104	533815	Uhlířská Lhota	1	16	815	80	Jaroslav Kolínský	Jaroslav Kolínský	NK	1	080	95	56.02	1
