OKRES	KODZASTUP	NAZEVZAST	COBVODU	POR_STR_HL	OSTRANA	VSTRANA	NAZEVCELK	ZKRATKAO30	ZKRATKAO8	POCSTR_SLO	SLOZENI	HLASY_STR	PROCHLSTR	MAND_STR
2107	570982	Tuřice	1	1	808	80	Ing. Štěpán Pohl	Štěpán Pohl	NK	1	080	92	85.18	1
2107	570982	Tuřice	1	2	810	80	Iveta Němečková	Iveta Němečková	NK	1	080	70	64.81	1
2107	570982	Tuřice	1	3	801	80	Ing. Petr Bouček	Petr Bouček	NK	1	080	90	83.33	1
2107	570982	Tuřice	1	4	802	80	Marek Nastoupil	Marek Nastoupil	NK	1	080	91	84.25	1
2107	570982	Tuřice	1	5	803	80	Věra Pařízková	Věra Pařízková	NK	1	080	47	43.51	0
2107	570982	Tuřice	1	6	806	80	Ing. Luboš Kačírek, MBA	Luboš Kačírek	NK	1	080	111	102.77	1
2107	570982	Tuřice	1	7	804	80	Pavel Jarosil	Pavel Jarosil	NK	1	080	48	44.44	0
2107	570982	Tuřice	1	8	805	80	Václav Král	Václav Král	NK	1	080	55	50.92	0
2107	570982	Tuřice	1	9	807	80	Martina Cacková	Martina Cacková	NK	1	080	63	58.33	1
2107	570982	Tuřice	1	10	809	80	Jiří Jůza	Jiří Jůza	NK	1	080	89	82.4	1
