OKRES	KODZASTUP	NAZEVZAST	COBVODU	POR_STR_HL	OSTRANA	VSTRANA	NAZEVCELK	ZKRATKAO30	ZKRATKAO8	POCSTR_SLO	SLOZENI	HLASY_STR	PROCHLSTR	MAND_STR
3107	552135	Březnice	1	1	805	80	Ing. Eva Joštová	Ing. Eva Joštová	NK	1	080	59	44.07	1
3107	552135	Březnice	1	2	813	80	Stanislava Hrušková	Stanislava Hrušková	NK	1	080	85	63.5	1
3107	552135	Březnice	1	3	809	80	Jan Fák	Jan Fák	NK	1	080	55	41.08	0
3107	552135	Březnice	1	4	808	80	Gabriela Spurná	Gabriela Spurná	NK	1	080	34	25.4	0
3107	552135	Březnice	1	5	806	80	Karel Tomandl	Karel Tomandl	NK	1	080	96	71.71	1
3107	552135	Březnice	1	6	803	80	Jana Burianová	Jana Burianová	NK	1	080	36	26.89	0
3107	552135	Březnice	1	7	801	80	Roman Kníže	Roman Kníže	NK	1	080	43	32.12	0
3107	552135	Březnice	1	8	812	80	Ladislava Šonková	Ladislava Šonková	NK	1	080	99	73.95	1
3107	552135	Březnice	1	9	815	80	Martin Roman	Martin Roman	NK	1	080	115	85.91	1
3107	552135	Březnice	1	10	811	80	Ing. Martin Kubíček	Ing. Martin Kubíček	NK	1	080	84	62.75	1
3107	552135	Březnice	1	11	802	80	Ing. Jana Piklová	Ing. Jana Piklová	NK	1	080	40	29.88	0
3107	552135	Březnice	1	12	807	80	Jaromír Honsa	Jaromír Honsa	NK	1	080	109	81.43	1
3107	552135	Březnice	1	13	814	80	Jiří Hruška	Jiří Hruška	NK	1	080	0	0	0
3107	552135	Březnice	1	14	804	80	Daniela Valentová	Daniela Valentová	NK	1	080	31	23.15	0
3107	552135	Březnice	1	15	810	80	Ing. Pavla Zahrádková	Ing. Pavla Zahrádková	NK	1	080	51	38.1	0
