OKRES	KODZASTUP	NAZEVZAST	COBVODU	POR_STR_HL	OSTRANA	VSTRANA	NAZEVCELK	ZKRATKAO30	ZKRATKAO8	POCSTR_SLO	SLOZENI	HLASY_STR	PROCHLSTR	MAND_STR
4207	568155	Povrly	1	1	901	90	SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ PRO POVRLY	SNK PRO POVRLY	SNK	1	080	4516	49.02	7
4207	568155	Povrly	1	2	53	53	Občanská demokratická strana	Občanská demokratická strana	ODS	1	053	2968	32.21	5
4207	568155	Povrly	1	3	47	47	Komunistická strana Čech a Moravy	Komunistická str.Čech a Moravy	KSČM	1	047	1728	18.75	3
