OKRES	KODZASTUP	NAZEVZAST	COBVODU	POR_STR_HL	OSTRANA	VSTRANA	NAZEVCELK	ZKRATKAO30	ZKRATKAO8	POCSTR_SLO	SLOZENI	HLASY_STR	PROCHLSTR	MAND_STR
6102	587117	Čížov	1	1	902	90	SDRUŽENÍ ŠŤASTNÉ BYDLENÍ	SDRUŽENÍ ŠŤASTNÉ BYDLENÍ	SNK	1	080	408	34.28	2
6102	587117	Čížov	1	2	901	90	Změna a prosperita obce Čížov	Změna a prosperita obce Čížov	SNK	1	080	782	65.71	5
