OKRES	KODZASTUP	NAZEVZAST	COBVODU	POR_STR_HL	OSTRANA	VSTRANA	NAZEVCELK	ZKRATKAO30	ZKRATKAO8	POCSTR_SLO	SLOZENI	HLASY_STR	PROCHLSTR	MAND_STR
4101	554529	Františkovy Lázně	1	1	47	47	Komunistická strana Čech a Moravy	Komunistická str.Čech a Moravy	KSČM	1	047	3417	9.34	2
4101	554529	Františkovy Lázně	1	2	413	413	Sdružení Unie svobody - Demokratická unie a nezávislých kandidátů	Sdružení US-DEU a NK		2	080,102	2152	5.88	1
4101	554529	Františkovy Lázně	1	3	905	90	Sportovci města	Sportovci města	SM	1	080	1762	4.81	0
4101	554529	Františkovy Lázně	1	4	53	53	Občanská demokratická strana	Občanská demokratická strana	ODS	1	053	7298	19.95	4
4101	554529	Františkovy Lázně	1	5	901	90	Františkovy Lázně - sdružení místních	Fr. Lázně - sdružení místních	Fr.L.-SM	1	080	11437	31.26	6
4101	554529	Františkovy Lázně	1	6	7	7	Česká strana sociálně demokratická	Česká str.sociálně demokrat.	ČSSD	1	007	3965	10.83	2
4101	554529	Františkovy Lázně	1	7	903	90	ŽENY PRO MĚSTO	ŽENY PRO MĚSTO	ŽPM	1	080	1272	3.47	0
4101	554529	Františkovy Lázně	1	8	904	90	MLADÍ PRO MĚSTO	MLADÍ PRO MĚSTO	MPM	1	080	2306	6.69	1
4101	554529	Františkovy Lázně	1	9	801	80	Nezávislý kandidát - Ľudovít Zelenák	NK- Ľudovít Zelenák	NK	1	080	332	15.42	0
4101	554529	Františkovy Lázně	1	10	902	90	SPOLEČNOU CESTOU	SPOLEČNOU CESTOU	SPOL.C.	1	080	2639	7.21	1
