OKRES	KODZASTUP	NAZEVZAST	COBVODU	POR_STR_HL	OSTRANA	VSTRANA	NAZEVCELK	ZKRATKAO30	ZKRATKAO8	POCSTR_SLO	SLOZENI	HLASY_STR	PROCHLSTR	MAND_STR
3101	536156	Bečice	1	1	805	80	Olga Šťastná, nezávislý kandidát	Olga Šťastná, NK	NK	1	080	26	42.03	0
3101	536156	Bečice	1	2	806	80	Petr Dvořák, nezávislý kandidát	Petr Dvořák, NK	NK	1	080	63	101.84	1
3101	536156	Bečice	1	3	807	80	Anna Kulíšková, nezávislý kandidát	Anna Kulíšková, NK	NK	1	080	51	82.44	1
3101	536156	Bečice	1	4	809	80	Ludmila Kubešová, nezávislý kandidát	Ludmila Kubešová, NK	NK	1	080	36	58.19	1
3101	536156	Bečice	1	5	802	80	Jiří Hošek, nezávislý kandidát	Jiří Hošek, NK	NK	1	080	38	61.43	1
3101	536156	Bečice	1	6	901	90	Sdružení nezávislých kandidátů	Sdružení nezávislých kandidátů	SNK	1	080	68	36.64	1
3101	536156	Bečice	1	7	804	80	Jiří Gregora, nezávislý kandidát	Jiří Gregora, NK	NK	1	080	37	59.81	1
3101	536156	Bečice	1	8	801	80	Oldřich Skála, nezávislý kandidát	Oldřich Skála, NK	NK	1	080	31	50.11	0
3101	536156	Bečice	1	9	803	80	Vlastimil Zákostelecký, nezávislý kandidát	Vlastimil Zákostelecký, NK	NK	1	080	48	77.59	1
3101	536156	Bečice	1	10	808	80	Alexandr Pokorný, nezávislý kandidát	Alexandr Pokorný, NK	NK	1	080	35	56.58	0
