OKRES	KODZASTUP	NAZEVZAST	COBVODU	POR_STR_HL	OSTRANA	VSTRANA	NAZEVCELK	ZKRATKAO30	ZKRATKAO8	POCSTR_SLO	SLOZENI	HLASY_STR	PROCHLSTR	MAND_STR
3205	530271	Sedlec	1	1	808	80	Václav Kronďák, nezávislý kandidát	Václav Kronďák, NK	NK	1	080	21	63.91	1
3205	530271	Sedlec	1	2	809	80	Martin Řenč, nezávislý kandidát	Martin Řenč, NK	NK	1	080	27	82.17	1
3205	530271	Sedlec	1	3	806	80	Václav Heimrath, nezávislý kandidát	Václav Heimrath, NK	NK	1	080	20	60.86	1
3205	530271	Sedlec	1	4	810	80	Petr Čech, nezávislý kandidát	Petr Čech, NK	NK	1	080	18	54.78	0
3205	530271	Sedlec	1	5	807	80	Alena Čechová, nezávislý kandidát	Alena Čechová, NK	NK	1	080	22	66.95	1
3205	530271	Sedlec	1	6	801	80	Irena Kutějová, nezávislý kandidát	Irena Kutějová, NK	NK	1	080	32	97.39	1
3205	530271	Sedlec	1	7	803	80	Roman Dvořáček, nezávislý kandidát	Roman Dvořáček, NK	NK	1	080	19	57.82	0
3205	530271	Sedlec	1	8	805	80	Václav Knedlhans, nezávislý kandidát	Václav Knedlhans, NK	NK	1	080	24	73.04	1
3205	530271	Sedlec	1	9	802	80	Jan Kožíšek, nezávislý kandidát	Jan Kožíšek, NK	NK	1	080	34	103.47	1
3205	530271	Sedlec	1	10	804	80	Radek Knedlhans, nezávislý kandidát	Radek Knedlhans, NK	NK	1	080	13	39.56	0
