OKRES	KODZASTUP	NAZEVZAST	COBVODU	POR_STR_HL	OSTRANA	VSTRANA	NAZEVCELK	ZKRATKAO30	ZKRATKAO8	POCSTR_SLO	SLOZENI	HLASY_STR	PROCHLSTR	MAND_STR
5201	570711	Radíkovice	1	1	809	80	Roman Jahodka, nezávislý kandidát	Roman Jahodka, NK	NK	1	080	30	32.4	0
5201	570711	Radíkovice	1	2	805	80	Petr Turnovský, nezávislý kandidát	Petr Turnovský, NK	NK	1	080	35	37.8	0
5201	570711	Radíkovice	1	3	807	80	Ing. Zdeněk Hepner, nezávislý kandidát	Ing. Zdeněk Hepner, NK	NK	1	080	90	97.22	1
5201	570711	Radíkovice	1	4	801	80	Marta Vondráčková, nezávislý kandidát	Marta Vondráčková, NK	NK	1	080	39	42.12	0
5201	570711	Radíkovice	1	5	806	80	František Jahodka, nezávislý kandidát	František Jahodka, NK	NK	1	080	45	48.61	0
5201	570711	Radíkovice	1	6	811	80	Roman Valena, nezávislý kandidát	Roman Valena, NK	NK	1	080	73	78.85	1
5201	570711	Radíkovice	1	7	804	80	Zdeněk Donát, nezávislý kandidát	Zdeněk Donát, NK	NK	1	080	51	55.09	1
5201	570711	Radíkovice	1	8	812	80	Jana Vodičková, nezávislý kandidát	Jana Vodičková, NK	NK	1	080	42	45.37	0
5201	570711	Radíkovice	1	9	810	80	Jiří Vondráček, nezávislý kandidát	Jiří Vondráček, NK	NK	1	080	67	72.37	1
5201	570711	Radíkovice	1	10	802	80	Josef Mejstřík, nezávislý kandidát	Josef Mejstřík, NK	NK	1	080	52	56.17	1
5201	570711	Radíkovice	1	11	808	80	Ing. Libuše Hepnerová, nezávislý kandidát	Ing. Libuše Hepnerová, NK	NK	1	080	47	50.77	1
5201	570711	Radíkovice	1	12	803	80	Zdeňka Nováková, nezávislý kandidát	Zdeňka Nováková, NK	NK	1	080	77	83.17	1
