OKRES	TYPZASTUP	DRUHZASTUP	KODZASTUP	NAZEVZAST	OBVODY	COBVODU	MANDATY	POCOBYV	key
7204	1	3	585068	Zlín	0	1	41	75714	zlin
7204	1	2	585599	Otrokovice	0	1	23	18518	otrokovice
7204	1	2	585513	Napajedla	0	1	21	7488	napajedla
7204	1	2	585751	Slavičín	0	1	21	6847	slavicin
7204	1	2	585114	Brumov-Bylnice	0	1	21	5863	brumov-bylnice
7204	1	2	585459	Luhačovice	0	1	21	5338	luhacovice
7204	1	2	585891	Valašské Klobouky	0	1	21	5141	valasske-klobouky
7204	1	2	585939	Vizovice	0	1	17	4661	vizovice
7204	1	2	585211	Fryšták	0	1	17	3673	frystak
7204	1	2	585777	Slušovice	0	1	15	2971	slusovice
7204	1	1	585858	Tlumačov	0	1	15	2524	tlumacov
7204	1	1	585831	Štítná nad Vláří-Popov	0	1	15	2303	stitna-nad-vlari-popov
7204	1	1	500011	Želechovice nad Dřevnicí	0	1	15	1926	zelechovice-nad-drevnici
7204	1	1	585220	Halenkovice	0	1	15	1801	halenkovice
7204	1	1	585467	Lukov	0	1	15	1748	lukov
7204	1	1	585793	Spytihněv	0	1	15	1719	spytihnev
7204	1	1	585955	Vlachovice	0	1	15	1492	vlachovice
7204	1	1	585530	Nedašov	0	1	9	1401	nedasov
7204	1	1	585998	Zádveřice-Raková	0	1	11	1377	zadverice-rakova
7204	1	1	549649	Tečovice	0	1	15	1323	tecovice
7204	1	1	538744	Březnice	0	1	15	1214	breznice
7204	1	1	585882	Újezd	0	1	15	1213	ujezd
7204	1	6	549401	Pozlovice	0	1	15	1168	pozlovice
7204	1	1	585289	Hvozdná	0	1	15	1166	hvozdna
7204	1	1	585866	Trnava	0	1	9	1151	trnava
7204	1	1	586013	Žlutava	0	1	9	1114	zlutava
7204	1	1	585971	Všemina	0	1	9	1109	vsemina
7204	1	1	585301	Jasenná	0	1	9	943	jasenna
7204	1	1	585343	Kašava	0	1	13	915	kasava
7204	1	1	549461	Pohořelice	0	1	15	825	pohorelice
7204	1	1	573434	Lhota	0	1	7	814	lhota
7204	1	1	585980	Vysoké Pole	0	1	13	805	vysoke-pole
7204	1	1	585092	Bohuslavice u Zlína	0	1	9	799	bohuslavice-u-zlina
7204	1	1	585670	Racková	0	1	9	786	rackova
7204	1	1	585921	Veselá	0	1	9	773	vesela
7204	1	1	549533	Poteč	0	1	15	765	potec
7204	1	1	585106	Bratřejov	0	1	9	764	bratrejov
7204	1	1	585734	Sehradice	0	1	9	757	sehradice
7204	1	1	585661	Provodov	0	1	11	748	provodov
7204	1	1	585548	Nedašova Lhota	0	1	7	745	nedasova-lhota
7204	1	1	585912	Velký Ořechov	0	1	11	742	velky-orechov
7204	1	1	585726	Sazovice	0	1	9	721	sazovice
7204	1	1	585076	Biskupice	0	1	9	720	biskupice
7204	1	1	585521	Návojná	0	1	7	717	navojna
7204	1	1	549622	Lípa	0	1	9	709	lipa
7204	1	1	585441	Ludkovice	0	1	11	705	ludkovice
7204	1	1	585149	Březůvky	0	1	9	659	brezuvky
7204	1	1	585505	Mysločovice	0	1	7	631	myslocovice
7204	1	1	585173	Dolní Lhota	0	1	7	609	dolni-lhota
7204	1	1	556980	Rokytnice	0	1	9	583	rokytnice
7204	1	1	585769	Slopné	0	1	7	575	slopne
7204	1	1	585246	Horní Lhota	0	1	7	557	horni-lhota
7204	1	1	585491	Machová	0	1	11	550	machova
7204	1	1	585271	Hřivínův Újezd	0	1	11	537	hrivinuv-ujezd
7204	1	1	585807	Šanov	0	1	9	504	sanov
7204	1	1	585131	Březová	0	1	9	503	brezova
7204	1	1	585262	Hrobice	0	1	9	494	hrobice
7204	1	1	585181	Doubravy	0	1	7	479	doubravy
7204	1	1	585254	Hostišová	0	1	7	475	hostisova
7204	1	1	585432	Loučka	0	1	7	471	loucka
