OKRES	KODZASTUP	NAZEVZAST	COBVODU	POR_STR_HL	OSTRANA	VSTRANA	NAZEVCELK	ZKRATKAO30	ZKRATKAO8	POCSTR_SLO	SLOZENI	HLASY_STR	PROCHLSTR	MAND_STR
7104	513750	Hranice	1	1	1	1	Křesťanská a demokratická unie - Československá strana lidová	Křesť.demokr.unie-Čs.str.lid.	KDU-ČSL	1	001	8419	7.02	1
7104	513750	Hranice	1	2	47	47	Komunistická strana Čech a Moravy	Komunistická str.Čech a Moravy	KSČM	1	047	9628	8.03	2
7104	513750	Hranice	1	3	1024	1024	Otevřená radnice	Otevřená radnice	Hora 2014	1	1024	20888	17.43	4
7104	513750	Hranice	1	4	566	566	Hranice pro život - hnutí PRO Zdraví a Sport	Hranice pro život	PRO Zdraví+NK	2	080,785	14130	11.79	3
7104	513750	Hranice	1	5	1114	1114	Svoboda a přímá demokracie - Tomio Okamura (SPD)	Svob.a př.dem.-T.Okamura (SPD)	SPD	1	1114	6674	5.57	1
7104	513750	Hranice	1	6	1399	1399	NAŠE KRÁSNÉ HRANICE	NAŠE KRÁSNÉ HRANICE	ODA+NK	2	080,1173	17243	14.39	4
7104	513750	Hranice	1	7	720	720	Česká pirátská strana	Česká pirátská strana	Piráti	1	720	0	0	0
7104	513750	Hranice	1	8	1101	1101	Občanská demokratická strana s podporou Svobodných	ODS s podporou Svobodných		2	053,714	7739	6.45	1
7104	513750	Hranice	1	9	724	724	Strana Práv Občanů ZEMANOVCI	Strana Práv Občanů ZEMANOVCI	SPOZ	1	724	146	0.93	0
7104	513750	Hranice	1	10	7	7	Česká strana sociálně demokratická	Česká str.sociálně demokrat.	ČSSD	1	007	3747	3.12	0
7104	513750	Hranice	1	11	480	480	Hranice 2000	Hranice 2000		2	080,721	13307	11.1	3
7104	513750	Hranice	1	12	768	768	ANO 2011	ANO 2011	ANO	1	768	17898	14.93	4
