OKRES	KODZASTUP	NAZEVZAST	COBVODU	POR_STR_HL	OSTRANA	VSTRANA	NAZEVCELK	ZKRATKAO30	ZKRATKAO8	POCSTR_SLO	SLOZENI	HLASY_STR	PROCHLSTR	MAND_STR
6103	548383	Mladé Bříště	1	1	806	80	Ing. David Hruška	David Hruška	NK	1	080	104	76.55	1
6103	548383	Mladé Bříště	1	2	804	80	Ing. Josef Machek	Josef Machek	NK	1	080	110	80.96	1
6103	548383	Mladé Bříště	1	3	801	80	Michal Vytiska	Michal Vytiska	NK	1	080	66	48.58	0
6103	548383	Mladé Bříště	1	4	802	80	Helena Mihulková	Helena Mihulková	NK	1	080	86	63.3	1
6103	548383	Mladé Bříště	1	5	811	80	Jaroslav Vácha	Jaroslav Vácha	NK	1	080	97	71.39	1
6103	548383	Mladé Bříště	1	6	812	80	Marie Nechvátalová	Marie Nechvátalová	NK	1	080	71	52.26	1
6103	548383	Mladé Bříště	1	7	803	80	Radek Mareš	Radek Mareš	NK	1	080	92	67.71	1
6103	548383	Mladé Bříště	1	8	810	80	Zdeněk Čada	Zdeněk Čada	NK	1	080	58	42.69	0
6103	548383	Mladé Bříště	1	9	807	80	Monika Koubková	Monika Koubková	NK	1	080	60	44.16	0
6103	548383	Mladé Bříště	1	10	808	80	Pavel Coufal	Pavel Coufal	NK	1	080	77	56.67	1
6103	548383	Mladé Bříště	1	11	809	80	Václav Bambas	Václav Bambas	NK	1	080	66	48.58	0
6103	548383	Mladé Bříště	1	12	805	80	Pavel Nedvěd	Pavel Nedvěd	NK	1	080	64	47.1	0
