OKRES	KODZASTUP	NAZEVZAST	COBVODU	POR_STR_HL	OSTRANA	VSTRANA	NAZEVCELK	ZKRATKAO30	ZKRATKAO8	POCSTR_SLO	SLOZENI	HLASY_STR	PROCHLSTR	MAND_STR
6101	569721	Vilémovice	1	1	53	53	Občanská demokratická strana	Občanská demokratická strana	ODS	1	053	139	101.21	1
6101	569721	Vilémovice	1	2	811	80	Milan Svoboda, nezávislý kandidát	Milan Svoboda, NK	NK	1	080	86	62.62	1
6101	569721	Vilémovice	1	3	810	80	Jan Šotola, nezávislý kandidát	Jan Šotola, NK	NK	1	080	88	64.07	1
6101	569721	Vilémovice	1	4	809	80	Marie Křížková, nezávislý kandidát	Marie Křížková, NK	NK	1	080	74	53.88	0
6101	569721	Vilémovice	1	5	808	80	Jaroslav Ferdinand, nezávislý kandidát	Jaroslav Ferdinand, NK	NK	1	080	97	70.63	1
6101	569721	Vilémovice	1	6	807	80	Jaroslava Karlová, nezávislý kandidát	Jaroslava Karlová, NK	NK	1	080	130	94.66	1
6101	569721	Vilémovice	1	7	806	80	Zina Semerádová, nezávislý kandidát	Zina Semerádová, NK	NK	1	080	36	26.21	0
6101	569721	Vilémovice	1	8	805	80	Martin Pavelka, nezávislý kandidát	Martin Pavelka, NK	NK	1	080	47	34.22	0
6101	569721	Vilémovice	1	9	804	80	Eduard Ackermann, nezávislý kandidát	Eduard Ackermann, NK	NK	1	080	70	50.97	0
6101	569721	Vilémovice	1	10	803	80	Josef Hovorka, nezávislý kandidát	Josef Hovorka, NK	NK	1	080	115	83.73	1
6101	569721	Vilémovice	1	11	802	80	Zdeněk Poupě, nezávislý kandidát	Zdeněk Poupě, NK	NK	1	080	93	67.71	1
6101	569721	Vilémovice	1	12	801	80	Pavel Novák, nezávislý kandidát	Pavel Novák, NK	NK	1	080	125	91.01	1
6101	569721	Vilémovice	1	13	812	80	Ing. Radka Tvrdíková, nezávislý kandidát	Ing. Radka Tvrdíková, NK	NK	1	080	136	99.02	1
