OKRES	TYPZASTUP	DRUHZASTUP	KODZASTUP	NAZEVZAST	OBVODY	COBVODU	MANDATY	POCOBYV	key
2101	1	2	529303	Benešov	0	1	27	16382	benesov
2101	1	2	530883	Vlašim	0	1	21	12024	vlasim
2101	1	2	530841	Týnec nad Sázavou	0	1	17	5463	tynec-nad-sazavou
2101	1	2	530905	Votice	0	1	19	4571	votice
2101	1	2	529451	Bystřice	0	1	17	4220	bystrice
2101	1	2	534382	Sázava	0	1	17	3796	sazava
2101	1	1	529516	Čerčany	0	1	15	2688	cercany
2101	1	2	530310	Neveklov	0	1	15	2477	neveklov
2101	1	2	538680	Pyšely	0	1	9	1607	pysely
2101	1	6	529621	Divišov	0	1	15	1502	divisov
2101	1	6	529486	Čechtice	0	1	15	1441	cechtice
2101	1	2	530816	Trhový Štěpánov	0	1	15	1362	trhovy-stepanov
2101	1	1	530344	Olbramovice	0	1	15	1166	olbramovice
2101	1	1	530450	Postupice	0	1	9	1165	postupice
2101	1	1	530441	Poříčí nad Sázavou	0	1	15	1144	porici-nad-sazavou
2101	1	1	529796	Chocerady	0	1	11	1128	chocerady
2101	1	6	530298	Netvořice	0	1	15	1111	netvorice
2101	1	1	530212	Načeradec	0	1	15	1028	naceradec
2101	1	6	530948	Vrchotovy Janovice	0	1	15	947	vrchotovy-janovice
2101	1	1	529958	Krhanice	0	1	9	941	krhanice
2101	1	1	529648	Dolní Kralovice	0	1	15	935	dolni-kralovice
2101	1	1	529842	Jankov	0	1	15	877	jankov
2101	1	1	530166	Miličín	0	1	9	856	milicin
2101	1	1	530204	Mrač	0	1	11	737	mrac
2101	1	1	532924	Bukovany	0	1	11	736	bukovany
2101	1	1	529991	Křečovice	0	1	11	727	krecovice
2101	1	1	530689	Struhařov	0	1	11	724	struharov
2101	1	6	530115	Maršovice	0	1	11	712	marsovice
2101	1	1	529702	Heřmaničky	0	1	9	689	hermanicky
2101	1	6	530107	Louňovice pod Blaníkem	0	1	15	664	lounovice-pod-blanikem
2101	1	1	530051	Lešany	0	1	15	649	lesany
2101	1	1	530263	Nespeky	0	1	9	596	nespeky
2101	1	1	530093	Loket	0	1	11	549	loket
2101	1	1	530476	Pravonín	0	1	11	548	pravonin
2101	1	6	531022	Zdislavice	0	1	7	546	zdislavice
2101	1	6	530301	Neustupov	0	1	9	538	neustupov
2101	1	1	530891	Vojkov	0	1	7	530	vojkov
2101	1	1	529567	Čtyřkoly	0	1	7	514	ctyrkoly
2101	1	1	532061	Václavice	0	1	9	489	vaclavice
2101	1	1	529931	Kondrac	0	1	9	469	kondrac
2101	1	1	529818	Chotýšany	0	1	7	457	chotysany
2101	1	6	530000	Křivsoudov	0	1	9	407	krivsoudov
2101	1	1	530760	Teplýšovice	0	1	7	405	teplysovice
2101	1	1	531049	Zvěstov	0	1	7	390	zvestov
2101	1	1	529974	Krňany	0	1	7	372	krnany
2101	1	1	530913	Vracovice	0	1	7	369	vracovice
2101	1	1	530638	Soběhrdy	0	1	9	365	sobehrdy
2101	1	1	538710	Řehenice	0	1	7	352	rehenice
2101	1	1	532193	Lštění	0	1	7	350	lsteni
2101	1	1	530751	Tehov	0	1	7	344	tehov
2101	1	1	530921	Vranov	0	1	7	344	vranov
2101	1	1	530158	Mezno	0	1	9	336	mezno
2101	1	1	530352	Ostředek	0	1	7	331	ostredek
2101	1	1	530867	Veliš	0	1	9	317	velis
2101	1	1	529745	Hvězdonice	0	1	7	315	hvezdonice
2101	1	1	530531	Radošovice	0	1	12	312	radosovice
2101	1	1	530701	Střezimíř	0	1	7	312	strezimir
2101	1	1	532045	Chlístov	0	1	7	308	chlistov
2101	1	1	529532	Červený Újezd	0	1	7	303	cerveny-ujezd
2101	1	1	529737	Hulice	0	1	7	301	hulice
2101	1	1	530409	Petroupim	0	1	7	292	petroupim
