OKRES	KODZASTUP	NAZEVZAST	COBVODU	POR_STR_HL	OSTRANA	VSTRANA	NAZEVCELK	ZKRATKAO30	ZKRATKAO8	POCSTR_SLO	SLOZENI	HLASY_STR	PROCHLSTR	MAND_STR
6202	550973	Brno-střed	1	1	1	1	Křesťanská a demokratická unie - Československá strana lidová	Křesť.demokr.unie-Čs.str.lid.	KDU-ČSL	1	001	67682	10.1	5
6202	550973	Brno-střed	1	2	5	5	Strana zelených	Strana zelených	SZ	1	005	65182	9.73	5
6202	550973	Brno-střed	1	3	53	53	Občanská demokratická strana	Občanská demokratická strana	ODS	1	053	88112	13.15	7
6202	550973	Brno-střed	1	4	47	47	Komunistická strana Čech a Moravy	Komunistická str.Čech a Moravy	KSČM	1	047	35629	5.32	2
6202	550973	Brno-střed	1	5	24	24	Konzervativní strana	Konzervativní strana	KONS	1	024	90	0.6	0
6202	550973	Brno-střed	1	6	768	768	ANO 2011	ANO 2011	ANO 2011	1	768	112074	16.73	8
6202	550973	Brno-střed	1	7	470	470	STAROSTOVÉ A NEZÁVISLÍ - SPOLU pro Brno střed	STAN-SPOLU pro Brno střed		2	080,166	11218	1.67	0
6202	550973	Brno-střed	1	8	714	714	Strana svobodných občanů	Strana svobodných občanů	Svobodní	1	714	19849	2.96	0
6202	550973	Brno-střed	1	9	7	7	Česká strana sociálně demokratická	Česká str.sociálně demokrat.	ČSSD	1	007	83406	12.45	6
6202	550973	Brno-střed	1	10	721	721	TOP 09	TOP 09	TOP 09	1	721	48461	7.23	3
6202	550973	Brno-střed	1	11	463	463	"""A CO BRNO?"""	"""A CO BRNO?"""		2	080,158	20570	3.07	0
6202	550973	Brno-střed	1	12	1026	1026	"""Žít Brno"""	"""Žít Brno"""	ŽTB	1	1026	117320	17.52	9
6202	550990	Brno-Žabovřesky	1	1	5	5	Strana zelených	Strana zelených	SZ	1	005	17966	10.82	3
6202	550990	Brno-Žabovřesky	1	2	714	714	Strana svobodných občanů	Strana svobodných občanů	Svobodní	1	714	2431	3.66	0
6202	550990	Brno-Žabovřesky	1	3	7	7	Česká strana sociálně demokratická	Česká str.sociálně demokrat.	ČSSD	1	007	30590	18.43	5
6202	550990	Brno-Žabovřesky	1	4	24	24	Konzervativní strana	Konzervativní strana	KONS	1	024	29	0.43	0
6202	550990	Brno-Žabovřesky	1	5	768	768	ANO 2011	ANO 2011	ANO 2011	1	768	35644	21.48	6
6202	550990	Brno-Žabovřesky	1	6	53	53	Občanská demokratická strana	Občanská demokratická strana	ODS	1	053	18585	11.2	3
6202	550990	Brno-Žabovřesky	1	7	47	47	Komunistická strana Čech a Moravy	Komunistická str.Čech a Moravy	KSČM	1	047	11888	7.16	2
6202	550990	Brno-Žabovřesky	1	8	463	463	"""A CO BRNO?"""	"""A CO BRNO?"""		2	080,158	7116	4.28	0
6202	550990	Brno-Žabovřesky	1	9	721	721	TOP 09	TOP 09	TOP 09	1	721	17543	10.57	2
6202	550990	Brno-Žabovřesky	1	10	1	1	Křesťanská a demokratická unie - Československá strana lidová	Křesť.demokr.unie-Čs.str.lid.	KDU-ČSL	1	001	24126	14.54	4
6202	551007	Brno-Královo Pole	1	1	483	483	ZA LIDI PRO LIDI	ZA LIDI PRO LIDI		2	080,724	2967	1.42	0
6202	551007	Brno-Královo Pole	1	2	721	721	TOP 09	TOP 09	TOP 09	1	721	22871	10.99	3
6202	551007	Brno-Královo Pole	1	3	1	1	Křesťanská a demokratická unie - Československá strana lidová	Křesť.demokr.unie-Čs.str.lid.	KDU-ČSL	1	001	21113	10.14	3
6202	551007	Brno-Královo Pole	1	4	24	24	Konzervativní strana	Konzervativní strana	KONS	1	024	78	0.56	0
6202	551007	Brno-Královo Pole	1	5	768	768	ANO 2011	ANO 2011	ANO 2011	1	768	43611	20.96	7
6202	551007	Brno-Královo Pole	1	6	739	739	Královopolští patrioti	Královopolští patrioti	KPP	1	739	15109	7.26	2
6202	551007	Brno-Královo Pole	1	7	53	53	Občanská demokratická strana	Občanská demokratická strana	ODS	1	053	25980	12.48	4
6202	551007	Brno-Královo Pole	1	8	7	7	Česká strana sociálně demokratická	Česká str.sociálně demokrat.	ČSSD	1	007	36385	17.48	6
6202	551007	Brno-Královo Pole	1	9	714	714	Strana svobodných občanů	Strana svobodných občanů	Svobodní	1	714	2556	3.07	0
6202	551007	Brno-Královo Pole	1	10	47	47	Komunistická strana Čech a Moravy	Komunistická str.Čech a Moravy	KSČM	1	047	14393	6.91	2
6202	551007	Brno-Královo Pole	1	11	364	364	Zelená pro Královo Pole	Zelená pro Královo Pole		2	005,080	22978	11.04	3
6202	551031	Brno-sever	1	1	7	7	Česká strana sociálně demokratická	Česká str.sociálně demokrat.	ČSSD	1	007	66182	14.76	6
6202	551031	Brno-sever	1	2	166	166	STAROSTOVÉ A NEZÁVISLÍ	STAROSTOVÉ A NEZÁVISLÍ	STAN	1	166	6260	1.39	0
6202	551031	Brno-sever	1	3	1	1	Křesťanská a demokratická unie - Československá strana lidová	Křesť.demokr.unie-Čs.str.lid.	KDU-ČSL	1	001	52332	11.67	4
6202	551031	Brno-sever	1	4	768	768	ANO 2011	ANO 2011	ANO 2011	1	768	74412	16.6	6
6202	551031	Brno-sever	1	5	463	463	"""A CO BRNO?"" Společně pro Brno - sever"	"""A CO BRNO?""Spol.proBrno-sever"		2	080,158	29883	6.66	2
