OKRES	KODZASTUP	NAZEVZAST	COBVODU	POR_STR_HL	OSTRANA	VSTRANA	NAZEVCELK	ZKRATKAO30	ZKRATKAO8	POCSTR_SLO	SLOZENI	HLASY_STR	PROCHLSTR	MAND_STR
7203	542903	Jarcová	1	1	817	80	Jakub Jeřábek	Jakub Jeřábek	NK	1	080	44	17.01	0
7203	542903	Jarcová	1	2	816	80	Martin Kuráň	Martin Kuráň	NK	1	080	165	63.79	1
7203	542903	Jarcová	1	3	809	80	Ing. Marie Hrabovská	Marie Hrabovská	NK	1	080	197	76.16	1
7203	542903	Jarcová	1	4	803	80	Mgr. Jiří Hrabovský	Jiří Hrabovský	NK	1	080	174	67.27	1
7203	542903	Jarcová	1	5	802	80	Ing. Věra Šulová	Věra Šulová	NK	1	080	225	86.99	1
7203	542903	Jarcová	1	6	804	80	Ing. Jaroslav Šula	Jaroslav Šula	NK	1	080	268	103.62	1
7203	542903	Jarcová	1	7	811	80	Rostislav Bača	Rostislav Bača	NK	1	080	149	57.6	1
7203	542903	Jarcová	1	8	812	80	Jiří Vašica	Jiří Vašica	NK	1	080	57	22.03	0
7203	542903	Jarcová	1	9	818	80	Marek Janovský	Marek Janovský	NK	1	080	84	32.47	0
7203	542903	Jarcová	1	10	808	80	Bc. Pavel Škvařil	Pavel Škvařil	NK	1	080	132	51.03	0
7203	542903	Jarcová	1	11	805	80	Ing. Ivo Bajzík	Ivo Bajzík	NK	1	080	192	74.23	1
7203	542903	Jarcová	1	12	814	80	Josef Kovář	Josef Kovář	NK	1	080	107	41.37	0
7203	542903	Jarcová	1	13	815	80	Josef Vlček	Josef Vlček	NK	1	080	71	27.45	0
7203	542903	Jarcová	1	14	810	80	Ing. Tomáš Drábek	Tomáš Drábek	NK	1	080	144	55.67	0
7203	542903	Jarcová	1	15	819	80	Ing. Ivo Veselý	Ivo Veselý	NK	1	080	252	97.43	1
7203	542903	Jarcová	1	16	801	80	JUDr. Tomáš Krchňák	Tomáš Krchňák	NK	1	080	203	78.48	1
7203	542903	Jarcová	1	17	813	80	Jana Kozáková	Jana Kozáková	NK	1	080	158	61.08	1
7203	542903	Jarcová	1	18	806	80	Jaroslav Směták	Jaroslav Směták	NK	1	080	155	59.92	1
7203	542903	Jarcová	1	19	807	80	Petr Konvičný	Petr Konvičný	NK	1	080	68	26.29	0
