OKRES	KODZASTUP	NAZEVZAST	COBVODU	POR_STR_HL	OSTRANA	VSTRANA	NAZEVCELK	ZKRATKAO30	ZKRATKAO8	POCSTR_SLO	SLOZENI	HLASY_STR	PROCHLSTR	MAND_STR
8105	510483	Štěpánkovice	1	1	902	90	Sdružení nezávislých Za udržitelný rozvoj Štěpánkovic	Sn-Za udrž.rozvoj Štěpánkovic	SNK	1	080			
8105	510483	Štěpánkovice	1	2	903	90	Štěpánkovice pro občany	Štěpánkovice pro občany	SNK	1	080			
8105	510483	Štěpánkovice	1	3	901	90	Sdružení nezávislých kandidátů - Za prosperitu Štěpánkovic	Snk-Za prosperitu Štěpánkovic	SNK	1	080			
