OKRES	KODZASTUP	NAZEVZAST	COBVODU	POR_STR_HL	OSTRANA	VSTRANA	NAZEVCELK	ZKRATKAO30	ZKRATKAO8	POCSTR_SLO	SLOZENI	HLASY_STR	PROCHLSTR	MAND_STR
3104	549657	Nevězice	1	1	807	80	Milan Kyrian, nezávislý kandidát	Milan Kyrian, NK	NK	1	080	28	39.51	0
3104	549657	Nevězice	1	2	801	80	Vilém Volf, nezávislý kandidát	Vilém Volf, NK	NK	1	080	25	35.28	0
3104	549657	Nevězice	1	3	813	80	Emil Mašanka, nezávislý kandidát	Emil Mašanka, NK	NK	1	080	15	21.16	0
3104	549657	Nevězice	1	4	803	80	Josef Pobříslo, nezávislý kandidát	Josef Pobříslo, NK	NK	1	080	77	108.66	1
3104	549657	Nevězice	1	5	812	80	Lucie Ermisová, nezávislý kandidát	Lucie Ermisová, NK	NK	1	080	29	40.92	0
3104	549657	Nevězice	1	6	814	80	Josef Kovanda, nezávislý kandidát	Josef Kovanda, NK	NK	1	080	51	71.97	1
3104	549657	Nevězice	1	7	806	80	Ondřej Kos, nezávislý kandidát	Ondřej Kos, NK	NK	1	080	14	19.75	0
3104	549657	Nevězice	1	8	802	80	Eva Volfová, nezávislý kandidát	Eva Volfová, NK	NK	1	080	35	49.39	1
3104	549657	Nevězice	1	9	811	80	Renata Drábová, nezávislý kandidát	Renata Drábová, NK	NK	1	080	18	25.4	0
3104	549657	Nevězice	1	10	805	80	Otokar Malkus, nezávislý kandidát	Otokar Malkus, NK	NK	1	080	53	74.79	1
3104	549657	Nevězice	1	11	810	80	Jiřina Kuchejdová, nezávislý kandidát	Jiřina Kuchejdová, NK	NK	1	080	15	21.16	0
3104	549657	Nevězice	1	12	808	80	Josef Kuchejda, nezávislý kandidát	Josef Kuchejda, NK	NK	1	080	39	55.04	1
3104	549657	Nevězice	1	13	809	80	Jaroslav Bakus, nezávislý kandidát	Jaroslav Bakus, NK	NK	1	080	54	76.2	1
3104	549657	Nevězice	1	14	804	80	Jana Pobříslová, nezávislý kandidát	Jana Pobříslová, NK	NK	1	080	43	60.68	1
