OKRES	KODZASTUP	NAZEVZAST	COBVODU	POR_STR_HL	OSTRANA	VSTRANA	NAZEVCELK	ZKRATKAO30	ZKRATKAO8	POCSTR_SLO	SLOZENI	HLASY_STR	PROCHLSTR	MAND_STR
2107	571156	Nemyslovice	1	1	810	80	Ing. Jiří Horák ml.	Jiří Horák ml.	NK	1	080	79	86.43	1
2107	571156	Nemyslovice	1	2	808	80	Vlasta Vonášková	Vlasta Vonášková	NK	1	080	26	28.44	0
2107	571156	Nemyslovice	1	3	802	80	Petr Šona	Petr Šona	NK	1	080	23	25.16	0
2107	571156	Nemyslovice	1	4	804	80	PaedDr. Věra Volprechtová	Věra Volprechtová	NK	1	080	46	50.32	1
2107	571156	Nemyslovice	1	5	807	80	Jana Křapková	Jana Křapková	NK	1	080	36	39.38	1
2107	571156	Nemyslovice	1	6	803	80	Andrea Šonová	Andrea Šonová	NK	1	080	15	16.41	0
2107	571156	Nemyslovice	1	7	901	90	ŠANCE NEMYSLOVIC	ŠANCE NEMYSLOVIC	SNK	1	080	70	25.52	1
2107	571156	Nemyslovice	1	8	805	80	Lukáš Křapka	Lukáš Křapka	NK	1	080	33	36.1	0
2107	571156	Nemyslovice	1	9	806	80	Ing. Jiří Horák st.	Jiří Horák st.	NK	1	080	78	85.33	1
2107	571156	Nemyslovice	1	10	801	80	Antonín Kiceluk	Antonín Kiceluk	NK	1	080	17	18.59	0
2107	571156	Nemyslovice	1	11	809	80	František Mikulec	František Mikulec	NK	1	080	34	37.19	0
