OKRES	KODZASTUP	NAZEVZAST	COBVODU	POR_STR_HL	OSTRANA	VSTRANA	NAZEVCELK	ZKRATKAO30	ZKRATKAO8	POCSTR_SLO	SLOZENI	HLASY_STR	PROCHLSTR	MAND_STR
3103	509078	Plavsko	1	1	811	80	Jitka Vlachová	Jitka Vlachová	NK	1	080	130	67.47	0
3103	509078	Plavsko	1	2	810	80	František Štěpka	František Štěpka	NK	1	080	183	94.98	1
3103	509078	Plavsko	1	3	806	80	Jiří Hrádek	Jiří Hrádek	NK	1	080	179	92.9	1
3103	509078	Plavsko	1	4	808	80	Josef Pivec	Josef Pivec	NK	1	080	170	88.23	1
3103	509078	Plavsko	1	5	803	80	Jan Boček	Jan Boček	NK	1	080	148	76.81	1
3103	509078	Plavsko	1	6	805	80	Jaroslav Dušejovský	Jaroslav Dušejovský	NK	1	080	153	79.41	1
3103	509078	Plavsko	1	7	804	80	František Boček	František Boček	NK	1	080	214	111.07	1
3103	509078	Plavsko	1	8	801	80	Jonáš Budín	Jonáš Budín	NK	1	080	131	67.99	0
3103	509078	Plavsko	1	9	807	80	Václav Peroutka	Václav Peroutka	NK	1	080	159	82.52	1
3103	509078	Plavsko	1	10	802	80	Jakub Hubinger	Jakub Hubinger	NK	1	080	135	70.06	1
3103	509078	Plavsko	1	11	809	80	Zdeňka Škopková	Zdeňka Škopková	NK	1	080	132	68.51	1
