OKRES	TYPZASTUP	DRUHZASTUP	KODZASTUP	NAZEVZAST	OBVODY	COBVODU	MANDATY	POCOBYV	key
3204	1	2	558249	Přeštice	0	1	15	7113	prestice
3204	1	2	557676	Dobřany	0	1	17	6175	dobrany
3204	1	2	557587	Blovice	0	1	15	4170	blovice
3204	1	2	558109	Nepomuk	0	1	15	3696	nepomuk
3204	1	2	558389	Stod	0	1	15	3613	stod
3204	1	1	557838	Chotěšov	0	1	15	2841	chotesov
3204	1	2	558362	Spálené Poříčí	0	1	15	2760	spalene-porici
3204	1	1	557781	Chlumčany	0	1	15	2379	chlumcany
3204	1	1	558435	Štěnovice	0	1	11	2071	stenovice
3204	1	2	557862	Kasejovice	0	1	15	1282	kasejovice
3204	1	1	558044	Merklín	0	1	15	1194	merklin
3204	1	1	558257	Příchovice	0	1	11	1073	prichovice
3204	1	1	557684	Dolní Lukavice	0	1	9	948	dolni-lukavice
3204	1	1	558303	Řenče	0	1	11	927	rence
3204	1	1	558125	Neurazy	0	1	15	872	neurazy
3204	1	6	558630	Žinkovy	0	1	11	867	zinkovy
3204	1	1	557668	Dnešice	0	1	15	859	dnesice
3204	1	1	558061	Mladý Smolivec	0	1	11	703	mlady-smolivec
3204	1	1	558486	Útušice	0	1	9	690	utusice
3204	1	1	557951	Letiny	0	1	7	689	letiny
3204	1	1	558028	Lužany	0	1	9	660	luzany
3204	1	1	557650	Čížkov	0	1	11	651	cizkov
3204	1	1	558583	Zdemyslice	0	1	9	602	zdemyslice
3204	1	1	558346	Soběkury	0	1	11	600	sobekury
3204	1	1	557803	Chocenice	0	1	7	571	chocenice
3204	1	1	557731	Hradec	0	1	9	549	hradec
3204	1	1	557641	Čižice	0	1	7	538	cizice
3204	1	1	558567	Vstiš	0	1	9	508	vstis
3204	1	1	530182	Žákava	0	1	7	469	zakava
3204	1	1	558605	Ždírec	0	1	9	467	zdirec
3204	1	1	557722	Horšice	0	1	7	429	horsice
3204	1	1	539821	Horní Lukavice	0	1	7	421	horni-lukavice
3204	1	1	558401	Střížovice	0	1	7	399	strizovice
3204	1	1	558052	Mileč	0	1	11	381	milec
3204	1	1	558494	Ves Touškov	0	1	7	361	ves-touskov
3204	1	1	558184	Oselce	0	1	7	356	oselce
3204	1	1	540340	Nebílovy	0	1	7	353	nebilovy
3204	1	1	558559	Vrčeň	0	1	7	329	vrcen
3204	1	1	558176	Nové Mitrovice	0	1	7	325	nove-mitrovice
3204	1	1	539783	Oplot	0	1	7	312	oplot
3204	1	1	540633	Kotovice	0	1	7	310	kotovice
3204	1	1	557871	Kbel	0	1	7	305	kbel
3204	1	1	558311	Seč	0	1	7	302	sec
3204	1	1	539945	Dolce	0	1	5	292	dolce
3204	1	1	558591	Zemětice	0	1	7	289	zemetice
3204	1	1	540269	Nová Ves	0	1	7	285	nova-ves
3204	1	1	558231	Prádlo	0	1	7	258	pradlo
3204	1	1	558290	Roupov	0	1	9	254	roupov
3204	1	1	540668	Honezovice	0	1	7	253	honezovice
3204	1	1	557773	Chlum	0	1	5	237	chlum
3204	1	1	530131	Přestavlky	0	1	7	231	prestavlky
3204	1	1	540412	Předenice	0	1	7	230	predenice
3204	1	1	542156	Borovy	0	1	7	230	borovy
3204	1	1	546372	Buková	0	1	7	228	bukova
3204	1	1	539716	Měcholupy	0	1	7	224	mecholupy
3204	1	1	578541	Jarov	0	1	7	222	jarov
3204	1	1	539937	Skašov	0	1	7	220	skasov
3204	1	1	542296	Nezdice	0	1	7	217	nezdice
3204	1	1	557897	Klášter	0	1	9	212	klaster
3204	1	1	557749	Hradiště	0	1	7	210	hradiste
3204	1	1	540307	Chlumy	0	1	7	201	chlumy
3204	1	1	558117	Netunice	0	1	7	199	netunice
3204	1	1	530140	Milínov	0	1	6	197	milinov
3204	1	1	558265	Ptenín	0	1	7	195	ptenin
3204	1	1	558095	Nekvasovy	0	1	7	178	nekvasovy
3204	1	1	540617	Líšina	0	1	5	165	lisina
3204	1	1	540676	Srby	0	1	7	165	srby
3204	1	1	540056	Střelice	0	1	7	148	strelice
3204	1	1	540293	Otěšice	0	1	7	144	otesice
3204	1	1	540528	Únětice	0	1	5	144	unetice
3204	1	1	578568	Čmelíny	0	1	5	130	cmeliny
3204	1	1	540251	Drahkov	0	1	5	123	drahkov
3204	1	1	540064	Lisov	0	1	5	119	lisov
3204	1	1	546399	Míšov	0	1	7	114	misov
3204	1	1	557943	Kramolín	0	1	7	113	kramolin
3204	1	1	578592	Třebčice	0	1	7	112	trebcice
3204	1	1	540421	Radkovice	0	1	7	103	radkovice
3204	1	1	540102	Nezdřev	0	1	7	101	nezdrev
3204	1	1	558010	Louňová	0	1	7	100	lounova
3204	1	1	540692	Sedliště	0	1	7	98	sedliste
3204	1	1	540200	Kozlovice	0	1	7	97	kozlovice
3204	1	1	578614	Tojice	0	1	7	94	tojice
3204	1	1	566705	Borovno	0	1	7	91	borovno
3204	1	1	540706	Vlčtejn	0	1	5	86	vlctejn
3204	1	1	566691	Vlčí	0	1	7	64	vlci
3204	1	1	558079	Mohelnice	0	1	7	61	mohelnice
3204	1	1	540463	Bolkov	0	1	9	56	bolkov
3204	1	1	553565	Polánka	0	1	7	45	polanka
3204	1	1	539929	Týniště	0	1	6	41	tyniste
3204	1	1	540137	Životice	0	1	7	40	zivotice
