OKRES	TYPZASTUP	DRUHZASTUP	KODZASTUP	NAZEVZAST	OBVODY	COBVODU	MANDATY	POCOBYV	key
3106	1	2	550787	Strakonice	0	1	21	22214	strakonice
3106	1	2	551953	Vodňany	0	1	21	6848	vodnany
3106	1	2	550850	Blatná	0	1	15	6371	blatna
3106	1	2	551970	Volyně	0	1	15	2952	volyne
3106	1	2	550809	Bavorov	0	1	15	1621	bavorov
3106	1	6	551201	Katovice	0	1	13	1330	katovice
3106	1	6	551660	Radomyšl	0	1	9	1317	radomysl
3106	1	2	551716	Sedlice	0	1	11	1261	sedlice
3106	1	2	550817	Bělčice	0	1	11	974	belcice
3106	1	6	550957	Čestice	0	1	11	916	cestice
3106	1	1	550922	Čejetice	0	1	9	912	cejetice
3106	1	1	551791	Střelské Hoštice	0	1	11	896	strelske-hostice
3106	1	6	551856	Štěkeň	0	1	9	822	steken
3106	1	1	551384	Malenice	0	1	9	696	malenice
3106	1	1	551350	Lnáře	0	1	7	673	lnare
3106	1	1	551562	Osek	0	1	9	654	osek
3106	1	1	551678	Radošovice	0	1	13	623	radosovice
3106	1	1	551961	Volenice	0	1	11	559	volenice
3106	1	1	550906	Cehnice	0	1	7	500	cehnice
3106	1	1	551643	Přešťovice	0	1	9	484	prestovice
3106	1	1	551333	Libějovice	0	1	9	466	libejovice
3106	1	1	550965	Číčenice	0	1	5	455	cicenice
3106	1	1	536849	Řepice	0	1	7	446	repice
3106	1	1	530034	Stožice	0	1	9	412	stozice
3106	1	1	551139	Chelčice	0	1	7	385	chelcice
3106	1	1	551015	Drahonice	0	1	9	372	drahonice
3106	1	1	551180	Kadov	0	1	9	371	kadov
3106	1	1	598895	Bezdědovice	0	1	7	353	bezdedovice
3106	1	1	551554	Novosedly	0	1	7	347	novosedly
3106	1	1	551988	Záboří	0	1	9	329	zabori
3106	1	1	551619	Pracejovice	0	1	7	324	pracejovice
3106	1	1	551040	Dřešín	0	1	9	319	dresin
3106	1	1	551899	Třebohostice	0	1	7	317	trebohostice
3106	1	1	551830	Škvořetice	0	1	9	315	skvoretice
3106	1	1	551520	Nihošovice	0	1	7	306	nihosovice
3106	1	1	536881	Horní Poříčí	0	1	7	302	horni-porici
3106	1	1	551627	Předmíř	0	1	7	300	predmir
3106	1	1	551759	Sousedovice	0	1	7	300	sousedovice
3106	1	1	536466	Mačkov	0	1	7	294	mackov
3106	1	1	551392	Mečichov	0	1	7	288	mecichov
3106	1	1	551341	Litochovice	0	1	7	284	litochovice
3106	1	1	550981	Doubravice	0	1	7	270	doubravice
3106	1	1	551414	Miloňovice	0	1	7	261	milonovice
3106	1	1	560278	Mutěnice	0	1	5	261	mutenice
3106	1	1	551473	Myštice	0	1	9	260	mystice
3106	1	1	551155	Chrášťovice	0	1	7	254	chrastovice
3106	1	1	551635	Předslavice	0	1	7	249	predslavice
3106	1	1	536563	Mnichov	0	1	9	241	mnichov
3106	1	1	536598	Tchořovice	0	1	7	238	tchorovice
3106	1	1	551261	Kraselov	0	1	7	238	kraselov
3106	1	1	536962	Nišovice	0	1	7	235	nisovice
3106	1	1	536865	Rovná	0	1	9	233	rovna
3106	1	1	551023	Drážov	0	1	9	233	drazov
