OKRES	KODZASTUP	NAZEVZAST	COBVODU	POR_STR_HL	OSTRANA	VSTRANA	NAZEVCELK	ZKRATKAO30	ZKRATKAO8	POCSTR_SLO	SLOZENI	HLASY_STR	PROCHLSTR	MAND_STR
5201	571024	Těchlovice	1	1	803	80	Jiří Havel, nezávislý kandidát	Jiří Havel, NK	NK	1	080	102	62.41	0
5201	571024	Těchlovice	1	2	806	80	Lubomír Pečinka, nezávislý kandidát	Lubomír Pečinka, NK	NK	1	080	65	39.77	0
5201	571024	Těchlovice	1	3	811	80	Zdeněk Říha, nezávislý kandidát	Zdeněk Říha, NK	NK	1	080	127	77.7	1
5201	571024	Těchlovice	1	4	801	80	Petr Chour, nezávislý kandidát	Petr Chour, NK	NK	1	080	105	64.24	1
5201	571024	Těchlovice	1	5	812	80	Hana Ulrychová, nezávislý kandidát	Hana Ulrychová, NK	NK	1	080	104	63.63	1
5201	571024	Těchlovice	1	6	804	80	Leona Lelková, nezávislý kandidát	Leona Lelková, NK	NK	1	080	133	81.38	1
5201	571024	Těchlovice	1	7	807	80	Tomáš Pěník, nezávislý kandidát	Tomáš Pěník, NK	NK	1	080	29	17.74	0
5201	571024	Těchlovice	1	8	810	80	Jiří Sehnoutek, nezávislý kandidát	Jiří Sehnoutek, NK	NK	1	080	157	96.06	1
5201	571024	Těchlovice	1	9	802	80	Naděžda Švadlenková, nezávislý kandidát	Naděžda Švadlenková, NK	NK	1	080	107	65.47	1
5201	571024	Těchlovice	1	10	805	80	Richard Lán, nezávislý kandidát	Richard Lán, NK	NK	1	080	154	94.23	1
5201	571024	Těchlovice	1	11	808	80	Ivana Klazarová, nezávislý kandidát	Ivana Klazarová, NK	NK	1	080	26	15.9	0
5201	571024	Těchlovice	1	12	809	80	Romana Potůčková, nezávislý kandidát	Romana Potůčková, NK	NK	1	080	35	21.41	0
