OKRES	TYPZASTUP	DRUHZASTUP	KODZASTUP	NAZEVZAST	OBVODY	COBVODU	MANDATY	POCOBYV	key
6203	1	2	583251	Kuřim	0	1	17	10632	kurim
6203	1	2	583120	Ivančice	0	1	15	9346	ivancice
6203	1	2	584002	Tišnov	0	1	15	8575	tisnov
6203	1	2	583952	Šlapanice	0	1	21	6993	slapanice
6203	1	2	583782	Rosice	0	1	17	5506	rosice
6203	1	2	583588	Oslavany	0	1	21	4617	oslavany
6203	1	2	584801	Pohořelice	0	1	21	4555	pohorelice
6203	1	2	583391	Modřice	0	1	15	4421	modrice
6203	1	2	584223	Zbýšov	0	1	15	3937	zbysov
6203	1	2	584282	Židlochovice	0	1	15	3473	zidlochovice
6203	1	1	582824	Bílovice nad Svitavou	0	1	15	3298	bilovice-nad-svitavou
6203	1	1	583081	Hrušovany u Brna	0	1	15	3247	hrusovany-u-brna
6203	1	2	584045	Újezd u Brna	0	1	15	3097	ujezd-u-brna
6203	1	2	583758	Rajhrad	0	1	15	3012	rajhrad
6203	1	6	584100	Veverská Bítýška	0	1	11	2983	veverska-bityska
6203	1	1	583910	Střelice	0	1	15	2706	strelice
6203	1	1	583405	Mokrá-Horákov	0	1	15	2687	mokra-horakov
6203	1	1	584207	Zastávka	0	1	11	2625	zastavka
6203	1	1	583561	Ořechov	0	1	11	2402	orechov
6203	1	2	582956	Dolní Kounice	0	1	15	2300	dolni-kounice
6203	1	6	583677	Pozořice	0	1	15	2160	pozorice
6203	1	1	584029	Troubsko	0	1	15	2159	troubsko
6203	1	1	583898	Sokolnice	0	1	15	2155	sokolnice
6203	1	1	582859	Blučina	0	1	15	2098	blucina
6203	1	1	585033	Vranovice	0	1	15	2050	vranovice
6203	1	1	583413	Moravany	0	1	15	1941	moravany
6203	1	1	583839	Říčany	0	1	13	1798	ricany
6203	1	1	583286	Lelekovice	0	1	11	1723	lelekovice
6203	1	1	583383	Měnín	0	1	15	1719	menin
6203	1	1	582913	Čebín	0	1	15	1708	cebin
6203	1	1	584231	Žabčice	0	1	15	1607	zabcice
6203	1	1	584266	Želešice	0	1	11	1500	zelesice
6203	1	1	583596	Ostopovice	0	1	15	1495	ostopovice
6203	1	1	549746	Předklášteří	0	1	15	1472	predklasteri
6203	1	1	583979	Telnice	0	1	11	1429	telnice
6203	1	6	596175	Nedvědice	0	1	15	1371	nedvedice
6203	1	6	581976	Lomnice	0	1	15	1348	lomnice
6203	1	6	582972	Drásov	0	1	15	1308	drasov
6203	1	1	583936	Syrovice	0	1	11	1277	syrovice
6203	1	1	583537	Ochoz u Brna	0	1	9	1260	ochoz-u-brna
6203	1	6	584720	Nosislav	0	1	15	1260	nosislav
6203	1	1	583634	Podolí	0	1	15	1252	podoli
6203	1	1	584215	Zbraslav	0	1	15	1249	zbraslav
6203	1	1	584037	Tvarožná	0	1	15	1232	tvarozna
6203	1	1	583766	Rajhradice	0	1	15	1226	rajhradice
6203	1	1	583995	Těšany	0	1	15	1222	tesany
6203	1	1	595527	Dolní Loučky	0	1	15	1214	dolni-loucky
6203	1	1	584126	Viničné Šumice	0	1	9	1210	vinicne-sumice
6203	1	1	583448	Moutnice	0	1	15	1203	moutnice
6203	1	1	582841	Blažovice	0	1	11	1113	blazovice
6203	1	1	584142	Vojkovice	0	1	15	1099	vojkovice
6203	1	1	584843	Přibice	0	1	11	1064	pribice
6203	1	1	583669	Popůvky	0	1	15	1058	popuvky
6203	1	1	583987	Tetčice	0	1	9	999	tetcice
6203	1	6	582948	Deblín	0	1	11	997	deblin
6203	1	1	582794	Babice nad Svitavou	0	1	9	991	babice-nad-svitavou
6203	1	1	583863	Sivice	0	1	11	980	sivice
6203	1	1	583553	Opatovice	0	1	9	974	opatovice
6203	1	1	583421	Moravské Bránice	0	1	15	963	moravske-branice
6203	1	1	583511	Nové Bránice	0	1	15	953	nove-branice
6203	1	1	583219	Kobylnice	0	1	15	951	kobylnice
6203	1	1	583707	Prštice	0	1	9	914	prstice
6203	1	1	583481	Neslovice	0	1	15	909	neslovice
6203	1	1	583685	Prace	0	1	15	906	prace
6203	1	1	583031	Holasice	0	1	9	903	holasice
6203	1	1	584118	Veverské Knínice	0	1	9	894	veverske-kninice
6203	1	1	583189	Jiříkovice	0	1	15	890	jirikovice
6203	1	1	583341	Malhostovice	0	1	11	878	malhostovice
6203	1	1	583111	Chudčice	0	1	7	870	chudcice
6203	1	1	583855	Silůvky	0	1	7	859	siluvky
6203	1	1	583430	Moravské Knínice	0	1	7	856	moravske-kninice
6203	1	1	583791	Rozdrojovice	0	1	7	850	rozdrojovice
6203	1	6	595551	Doubravník	0	1	15	812	doubravnik
6203	1	1	585025	Vlasatice	0	1	7	803	vlasatice
6203	1	1	583731	Přísnotice	0	1	11	798	prisnotice
6203	1	1	584240	Žatčany	0	1	11	797	zatcany
6203	1	1	582921	Česká	0	1	7	795	ceska
6203	1	1	583774	Rebešovice	0	1	7	786	rebesovice
6203	1	1	582883	Bratčice	0	1	7	779	bratcice
6203	1	1	583502	Nová Ves	0	1	9	763	nova-ves
6203	1	1	583197	Kanice	0	1	7	752	kanice
6203	1	1	583545	Omice	0	1	9	744	omice
6203	1	1	584762	Pasohlávky	0	1	15	734	pasohlavky
6203	1	1	584185	Zakřany	0	1	7	731	zakrany
6203	1	1	581429	Březina	0	1	7	725	brezina
6203	1	1	583740	Radostice	0	1	9	718	radostice
6203	1	1	583821	Řícmanice	0	1	7	715	ricmanice
6203	1	1	584151	Vranov	0	1	9	707	vranov
6203	1	1	584517	Ivaň	0	1	9	698	ivan
6203	1	1	583260	Lažánky	0	1	9	680	lazanky
6203	1	1	584061	Unkovice	0	1	7	666	unkovice
6203	1	6	594962	Troskotovice	0	1	9	665	troskotovice
6203	1	1	584177	Vysoké Popovice	0	1	9	662	vysoke-popovice
6203	1	6	583367	Medlov	0	1	13	648	medlov
6203	1	6	583600	Ostrovačice	0	1	7	641	ostrovacice
6203	1	1	582808	Babice u Rosic	0	1	7	638	babice-u-rosic
6203	1	1	583201	Ketkovice	0	1	7	618	ketkovice
6203	1	1	583171	Jinačovice	0	1	7	607	jinacovice
6203	1	1	550272	Cvrčovice	0	1	9	606	cvrcovice
6203	1	1	583057	Hostěnice	0	1	7	595	hostenice
6203	1	1	583227	Kovalovice	0	1	9	592	kovalovice
6203	1	1	583456	Nebovidy	0	1	9	587	nebovidy
6203	1	1	584096	Velatice	0	1	15	582	velatice
6203	1	1	583715	Příbram na Moravě	0	1	9	579	pribram-na-morave
6203	1	1	582964	Domašov	0	1	11	576	domasov
6203	1	1	583847	Sentice	0	1	7	575	sentice
6203	1	1	583324	Lukovany	0	1	7	571	lukovany
6203	1	1	593834	Branišovice	0	1	7	568	branisovice
6203	1	1	583693	Pravlov	0	1	9	565	pravlov
6203	1	1	583065	Hradčany	0	1	7	544	hradcany
6203	1	1	583359	Maršov	0	1	7	494	marsov
6203	1	1	583880	Sobotovice	0	1	9	475	sobotovice
6203	1	1	583316	Lomnička	0	1	9	471	lomnicka
6203	1	1	583723	Přibyslavice	0	1	7	456	pribyslavice
6203	1	1	583235	Kratochvilka	0	1	5	446	kratochvilka
6203	1	1	583375	Mělčany	0	1	7	445	melcany
6203	1	1	583961	Štěpánovice	0	1	7	443	stepanovice
6203	1	1	594377	Loděnice	0	1	7	442	lodenice
6203	1	1	583022	Hlína	0	1	9	425	hlina
6203	1	1	583928	Svatoslav	0	1	7	414	svatoslav
6203	1	1	582930	Čučice	0	1	9	411	cucice
6203	1	1	584274	Železné	0	1	9	399	zelezne
6203	1	1	591661	Senorady	0	1	9	398	senorady
6203	1	1	583332	Malešovice	0	1	9	377	malesovice
6203	1	1	549738	Ponětovice	0	1	7	372	ponetovice
6203	1	1	597171	Žďárec	0	1	7	370	zdarec
6203	1	1	583651	Popovice	0	1	7	352	popovice
6203	1	1	583804	Rudka	0	1	7	350	rudka
6203	1	1	583901	Stanoviště	0	1	7	345	stanoviste
6203	1	1	582999	Hajany	0	1	7	344	hajany
6203	1	1	583472	Němčičky	0	1	7	344	nemcicky
6203	1	1	584011	Trboušany	0	1	9	332	trbousany
