OKRES	KODZASTUP	NAZEVZAST	COBVODU	POR_STR_HL	OSTRANA	VSTRANA	NAZEVCELK	ZKRATKAO30	ZKRATKAO8	POCSTR_SLO	SLOZENI	HLASY_STR	PROCHLSTR	MAND_STR
3201	554120	Pocinovice	1	1	815	80	Mgr. Hana Radová	Hana Radová	NK	1	080	196	80.2	1
3201	554120	Pocinovice	1	2	811	80	Pavla Květonová	Pavla Květonová	NK	1	080	102	41.74	0
3201	554120	Pocinovice	1	3	802	80	Eva Turečková	Eva Turečková	NK	1	080	149	60.97	0
3201	554120	Pocinovice	1	4	806	80	Václav Franěk	Václav Franěk	NK	1	080	209	85.52	1
3201	554120	Pocinovice	1	5	809	80	Václav Ponocný	Václav Ponocný	NK	1	080	218	89.21	1
3201	554120	Pocinovice	1	6	808	80	Zdeněk Jírovec	Zdeněk Jírovec	NK	1	080	143	58.51	0
3201	554120	Pocinovice	1	7	810	80	Klára Nejedlá	Klára Nejedlá	NK	1	080	89	36.42	0
3201	554120	Pocinovice	1	8	804	80	Vladimír Jakoubek	Vladimír Jakoubek	NK	1	080	159	65.06	1
3201	554120	Pocinovice	1	9	813	80	Jan Faul	Jan Faul	NK	1	080	161	65.88	1
3201	554120	Pocinovice	1	10	801	80	Marie Homolková	Marie Homolková	NK	1	080	204	83.48	1
3201	554120	Pocinovice	1	11	803	80	Petr Karásek	Petr Karásek	NK	1	080	186	76.11	1
3201	554120	Pocinovice	1	12	805	80	Ing. Josef Faul	Josef Faul	NK	1	080	233	95.34	1
3201	554120	Pocinovice	1	13	812	80	Ing. arch. Jaroslav Bečvář	Jaroslav Bečvář	NK	1	080	164	67.11	1
3201	554120	Pocinovice	1	14	814	80	Ing. František Rada	František Rada	NK	1	080	91	37.23	0
3201	554120	Pocinovice	1	15	816	80	Jiří Bureš	Jiří Bureš	NK	1	080	199	81.43	1
3201	554120	Pocinovice	1	16	807	80	Vlastimil Václavovic	Vlastimil Václavovic	NK	1	080	185	75.7	1
