OKRES	KODZASTUP	NAZEVZAST	COBVODU	POR_STR_HL	OSTRANA	VSTRANA	NAZEVCELK	ZKRATKAO30	ZKRATKAO8	POCSTR_SLO	SLOZENI	HLASY_STR	PROCHLSTR	MAND_STR
3105	561568	Nové Hutě	1	1	902	90	SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ OBCE NOVÉ HUTĚ	SNK OBCE NOVÉ HUTĚ	SNK	1	080	193	59.75	3
3105	561568	Nové Hutě	1	2	901	90	SNK NOVÉ HUTĚ	SNK NOVÉ HUTĚ	SNK	1	080	130	40.24	2
3105	561576	Budkov	1	1	805	80	Ludmila Bláhovcová	Ludmila Bláhovcová	NK	1	080	33	103.12	1
3105	561576	Budkov	1	2	802	80	Vlastimil Osvald	Vlastimil Osvald	NK	1	080	31	96.87	1
3105	561576	Budkov	1	3	807	80	Tomáš Kolář	Tomáš Kolář	NK	1	080	27	84.37	1
3105	561576	Budkov	1	4	803	80	Jindřich Fridrich	Jindřich Fridrich	NK	1	080	38	118.75	1
3105	561576	Budkov	1	5	801	80	Petr Hejhal	Petr Hejhal	NK	1	080	35	109.37	1
3105	561576	Budkov	1	6	806	80	Veronika Doležalová	Veronika Doležalová	NK	1	080	30	93.75	1
3105	561576	Budkov	1	7	804	80	Marie Mixová	Marie Mixová	NK	1	080	30	93.75	1
3105	561649	Lčovice	1	1	805	80	Mgr. Blažena Kutová	Mgr. Blažena Kutová	NK	1	080	44	99.24	1
3105	561649	Lčovice	1	2	806	80	MUDr. Jan Toman	MUDr. Jan Toman	NK	1	080	48	108.27	1
3105	561649	Lčovice	1	3	803	80	Václav Frk	Václav Frk	NK	1	080	39	87.96	1
3105	561649	Lčovice	1	4	811	80	Milan Turinek	Milan Turinek	NK	1	080	28	63.15	1
3105	561649	Lčovice	1	5	808	80	Ivo Müller	Ivo Müller	NK	1	080	34	76.69	1
3105	561649	Lčovice	1	6	801	80	Klára Bícová	Klára Bícová	NK	1	080	21	47.36	0
3105	561649	Lčovice	1	7	802	80	Jan Hodina	Jan Hodina	NK	1	080	27	60.9	0
3105	561649	Lčovice	1	8	809	80	Věra Tomášková	Věra Tomášková	NK	1	080	37	83.45	1
3105	561649	Lčovice	1	9	810	80	Anna Kučerová	Anna Kučerová	NK	1	080	43	96.99	1
3105	561649	Lčovice	1	10	804	80	Miroslav Kouba	Miroslav Kouba	NK	1	080	34	76.69	1
3105	561649	Lčovice	1	11	807	80	Ivan Müller	Ivan Müller	NK	1	080	44	99.24	1
3105	561673	Křišťanov	1	1	470	470	KŘIŠŤANOV, STABILITA A UDRŽITELNÝ ROZVOJ	KŘIŠŤANOV, STABILITA A U.ROZ.	NA	2	080,166	150	51.54	4
3105	561673	Křišťanov	1	2	901	90	PRO ARNOŠTOV	PRO ARNOŠTOV	SNK	1	080	141	48.45	3
