OKRES	KODZASTUP	NAZEVZAST	COBVODU	POR_STR_HL	OSTRANA	VSTRANA	NAZEVCELK	ZKRATKAO30	ZKRATKAO8	POCSTR_SLO	SLOZENI	HLASY_STR	PROCHLSTR	MAND_STR
7204	585319	Jestřabí	1	1	801	80	Václav Králík, nezávislý kandidát	Václav Králík, NK	NK	1	080	68	55.22	1
7204	585319	Jestřabí	1	2	809	80	Zdeněk Strážnický, nezávislý kandidát	Zdeněk Strážnický, NK	NK	1	080	108	87.7	1
7204	585319	Jestřabí	1	3	811	80	Miroslav Mudrák, nezávislý kandidát	Miroslav Mudrák, NK	NK	1	080	74	60.09	1
7204	585319	Jestřabí	1	4	804	80	Roman Šprta, nezávislý kandidát	Roman Šprta, NK	NK	1	080	61	49.53	0
7204	585319	Jestřabí	1	5	810	80	Pavel Šuráň, nezávislý kandidát	Pavel Šuráň, NK	NK	1	080	128	103.94	1
7204	585319	Jestřabí	1	6	806	80	Marie Spáčilová, nezávislý kandidát	Marie Spáčilová, NK	NK	1	080	101	82.01	1
7204	585319	Jestřabí	1	7	803	80	Josef Králík, nezávislý kandidát	Josef Králík, NK	NK	1	080	88	71.46	1
7204	585319	Jestřabí	1	8	805	80	Miroslav Tománek, nezávislý kandidát	Miroslav Tománek, NK	NK	1	080	66	53.59	0
7204	585319	Jestřabí	1	9	808	80	Robert Slaběňák, nezávislý kandidát	Robert Slaběňák, NK	NK	1	080	65	52.78	0
7204	585319	Jestřabí	1	10	802	80	Zdeněk Lamačka, nezávislý kandidát	Zdeněk Lamačka, NK	NK	1	080	80	64.96	1
7204	585319	Jestřabí	1	11	807	80	Radka Hyžíková, nezávislý kandidát	Radka Hyžíková, NK	NK	1	080	23	18.67	0
