OKRES	KODZASTUP	NAZEVZAST	COBVODU	POR_STR_HL	OSTRANA	VSTRANA	NAZEVCELK	ZKRATKAO30	ZKRATKAO8	POCSTR_SLO	SLOZENI	HLASY_STR	PROCHLSTR	MAND_STR
3103	546445	Hříšice	1	1	805	80	Radek Beseda	Radek Beseda	NK	1	080	128	87	1
3103	546445	Hříšice	1	2	807	80	Vlastimil Norbert	Vlastimil Norbert	NK	1	080	79	53.7	0
3103	546445	Hříšice	1	3	802	80	Bohuslav Krejčí	Bohuslav Krejčí	NK	1	080	125	84.96	1
3103	546445	Hříšice	1	4	801	80	Miroslav Valeš	Miroslav Valeš	NK	1	080	139	94.48	1
3103	546445	Hříšice	1	5	803	80	František Novák	František Novák	NK	1	080	167	113.51	1
3103	546445	Hříšice	1	6	810	80	Pavel Denk	Pavel Denk	NK	1	080	153	104	1
3103	546445	Hříšice	1	7	809	80	Mgr. Jiří Doležal	Jiří Doležal	NK	1	080	171	116.23	1
3103	546445	Hříšice	1	8	806	80	Šárka Pykalová	Šárka Pykalová	NK	1	080	147	99.92	1
3103	546445	Hříšice	1	9	808	80	František Beseda	František Beseda	NK	1	080	91	61.85	1
3103	546445	Hříšice	1	10	804	80	Lubomír Kopřiva	Lubomír Kopřiva	NK	1	080	124	84.29	1
