OKRES	KODZASTUP	NAZEVZAST	COBVODU	POR_STR_HL	OSTRANA	VSTRANA	NAZEVCELK	ZKRATKAO30	ZKRATKAO8	POCSTR_SLO	SLOZENI	HLASY_STR	PROCHLSTR	MAND_STR
6204	584959	Týnec	1	1	53	53	Občanská demokratická strana	Občanská demokratická strana	ODS	1	053	837	12.37	2
6204	584959	Týnec	1	2	470	470	"Sdružení ""STAN"", NK"	"Sdružení ""STAN"", NK"		2	080,166	1858	27.47	4
6204	584959	Týnec	1	3	1	1	Křesťanská a demokratická unie - Československá strana lidová	Křesť.demokr.unie-Čs.str.lid.	KDU-ČSL	1	001	917	13.55	2
6204	584959	Týnec	1	4	721	721	TOP 09	TOP 09	TOP 09	1	721	1223	18.08	3
6204	584959	Týnec	1	5	47	47	Komunistická strana Čech a Moravy	Komunistická str.Čech a Moravy	KSČM	1	047	1928	28.5	4
