OKRES	KODZASTUP	NAZEVZAST	COBVODU	POR_STR_HL	OSTRANA	VSTRANA	NAZEVCELK	ZKRATKAO30	ZKRATKAO8	POCSTR_SLO	SLOZENI	HLASY_STR	PROCHLSTR	MAND_STR
8101	597635	Město Albrechtice	1	1	129	129	SNK Evropští demokraté	SNK Evropští demokraté	SNK ED	1	129	4886	19.44	5
8101	597635	Město Albrechtice	1	2	721	721	TOP 09	TOP 09	TOP 09	1	721	1405	5.59	1
8101	597635	Město Albrechtice	1	3	901	90	Albrechtická unie sportu	Sdružení nezávislých kandidátů	SNK	1	080	1452	5.77	1
8101	597635	Město Albrechtice	1	4	902	90	Strana nezávislá 2014	Sdružení nezávislých kandidátů	SNK	1	080	1166	4.63	0
8101	597635	Město Albrechtice	1	5	768	768	ANO 2011	ANO 2011	ANO 2011	1	768	3050	12.13	3
8101	597635	Město Albrechtice	1	6	47	47	Komunistická strana Čech a Moravy	Komunistická str.Čech a Moravy	KSČM	1	047	5126	20.39	5
8101	597635	Město Albrechtice	1	7	364	364	Zelená pro rozvoj Města Albrechtic	Sdružení SZ, NK		2	005,080	1363	6.69	1
8101	597635	Město Albrechtice	1	8	7	7	Česká strana sociálně demokratická	Česká str.sociálně demokrat.	ČSSD	1	007	2862	11.38	2
8101	597635	Město Albrechtice	1	9	53	53	Občanská demokratická strana	Občanská demokratická strana	ODS	1	053	1896	7.54	1
8101	597635	Město Albrechtice	1	10	1	1	Křesťanská a demokratická unie - Československá strana lidová	Křesť.demokr.unie-Čs.str.lid.	KDU-ČSL	1	001	1927	7.66	2
