OKRES	KODZASTUP	NAZEVZAST	COBVODU	POR_STR_HL	OSTRANA	VSTRANA	NAZEVCELK	ZKRATKAO30	ZKRATKAO8	POCSTR_SLO	SLOZENI	HLASY_STR	PROCHLSTR	MAND_STR
6203	587907	Katov	1	1	813	80	Miloš Urbánek	Miloš Urbánek	NK	1	080			
6203	587907	Katov	1	2	812	80	Miloslav Jašek	Miloslav Jašek	NK	1	080			
6203	587907	Katov	1	3	811	80	Mgr. Jiří Urbánek	Mgr. Jiří Urbánek	NK	1	080			
6203	587907	Katov	1	4	810	80	Jan Župka	Jan Župka	NK	1	080			
6203	587907	Katov	1	5	809	80	Ing. Miroslav Prudek	Ing. Miroslav Prudek	NK	1	080			
6203	587907	Katov	1	6	808	80	Ing. Mgr. Miloslav Pašek, MBA	Ing. Mgr. Miloslav Pašek, MBA	NK	1	080			
6203	587907	Katov	1	7	807	80	Ing. Eva Svozilová	Ing. Eva Svozilová	NK	1	080			
6203	587907	Katov	1	8	806	80	Richard Urbánek	Richard Urbánek	NK	1	080			
6203	587907	Katov	1	9	805	80	Milan Havlát	Milan Havlát	NK	1	080			
6203	587907	Katov	1	10	804	80	Vlastimil Urbánek	Vlastimil Urbánek	NK	1	080			
6203	587907	Katov	1	11	803	80	Zdeněk Požár	Zdeněk Požár	NK	1	080			
6203	587907	Katov	1	12	802	80	Luděk Mičánek	Luděk Mičánek	NK	1	080			
6203	587907	Katov	1	13	801	80	Miroslav Urbánek	Miroslav Urbánek	NK	1	080			
