OKRES	KODZASTUP	NAZEVZAST	COBVODU	POR_STR_HL	OSTRANA	VSTRANA	NAZEVCELK	ZKRATKAO30	ZKRATKAO8	POCSTR_SLO	SLOZENI	HLASY_STR	PROCHLSTR	MAND_STR
1199	500089	Praha 2	1	1	55	55	Koruna Česká (monarchistická strana Čech, Moravy a Slezska)	Koruna Česká (monarch.strana)	KČ	1	055	485	1.07	0
1199	500089	Praha 2	1	2	350	350	Dohoda pro Prahu 2 (koalice politických stran: Cesta změny, ODA, US-DEU)	Dohoda pro Prahu 2		3	013,102,133	7382	1.4	0
1199	500089	Praha 2	1	3	7	7	Česká strana sociálně demokratická	Česká str.sociálně demokrat.	ČSSD	1	007	74818	14.22	6
1199	500089	Praha 2	1	4	53	53	Občanská demokratická strana	Občanská demokratická strana	ODS	1	053	262736	49.96	21
1199	500089	Praha 2	1	5	47	47	Komunistická strana Čech a Moravy	Komunistická str.Čech a Moravy	KSČM	1	047	22777	4.33	0
1199	500089	Praha 2	1	6	601	601	Koalice za ochranu bydlení a proti zdražování nájemného (www.zeleniasonob.cz)(koalice politických hnutí SONOB a Zelení)	Koalice za ochr. byd.		2	148,177	27735	5.27	2
1199	500089	Praha 2	1	7	5	5	Strana zelených	Strana zelených	SZ	1	005	57739	11.3	4
1199	500089	Praha 2	1	8	1	1	Křesťanská a demokratická unie - Československá strana lidová	Křesť.demokr.unie-Čs.str.lid.	KDU-ČSL	1	001	22165	4.21	0
1199	500089	Praha 2	1	9	129	129	SNK Evropští demokraté	SNK Evropští demokraté	SNK ED	1	129	35332	6.71	2
1199	500089	Praha 2	1	10	140	140	Balbínova poetická strana	Balbínova poetická strana	BPS	1	140	381	1.26	0
1199	500089	Praha 2	1	11	453	453	Koalice občanů Prahy 2 - KOP 2 (sdružení nezávislých kandidátů a politiské strany ČSNS 2005)	Koalice občanů Prahy 2 - KOP 2		2	080,175	2837	0.67	0
1199	500089	Praha 2	1	12	98	98	Pravý Blok-strana za ODVOLAT.politiků, NÍZKÉ daně, MIN.byrokracie, SPRAV.justici, REFER.a PŘÍMOU demokr. WWW.CIBULKA.NET	Pravý Blok	PB	1	098	471	1.04	0
1199	500089	Praha 2	1	13	407	407	Sousedé - SOS (sdružení politické strany Strana pro otevřenou společnost a nezávislých kandidátů)	Sousedé - SOS		2	080,103	10996	2.09	0
