OKRES	TYPZASTUP	DRUHZASTUP	KODZASTUP	NAZEVZAST	OBVODY	COBVODU	MANDATY	POCOBYV	key
4103	1	2	560286	Sokolov	0	1	27	23438	sokolov
4103	1	2	560383	Chodov	0	1	21	13547	chodov
4103	1	2	560472	Kraslice	0	1	17	6802	kraslice
4103	1	2	560367	Horní Slavkov	0	1	15	5475	horni-slavkov
4103	1	2	560359	Habartov	0	1	17	4868	habartov
4103	1	2	560499	Kynšperk nad Ohří	0	1	17	4804	kynsperk-nad-ohri
4103	1	2	560537	Loket	0	1	15	3062	loket
4103	1	2	560600	Rotava	0	1	17	3008	rotava
4103	1	2	560294	Březová	0	1	15	2734	brezova
4103	1	2	560570	Nové Sedlo	0	1	15	2590	nove-sedlo
4103	1	2	560588	Oloví	0	1	9	1664	olovi
4103	1	6	538434	Svatava	0	1	11	1662	svatava
4103	1	1	560316	Bukovany	0	1	9	1542	bukovany
4103	1	1	538591	Dolní Rychnov	0	1	9	1337	dolni-rychnov
4103	1	1	560545	Lomnice	0	1	13	1313	lomnice
4103	1	1	560685	Vintířov	0	1	11	1157	vintirov
4103	1	1	560456	Krajková	0	1	9	943	krajkova
4103	1	1	560324	Citice	0	1	11	904	citice
4103	1	1	560642	Staré Sedlo	0	1	9	840	stare-sedlo
4103	1	1	560464	Královské Poříčí	0	1	9	796	kralovske-porici
4103	1	2	538337	Krásno	0	1	11	697	krasno
4103	1	1	560502	Libavské Údolí	0	1	9	571	libavske-udoli
4103	1	1	560413	Jindřichovice	0	1	7	480	jindrichovice
4103	1	1	560651	Stříbrná	0	1	9	451	stribrna
4103	1	1	560421	Kaceřov	0	1	7	448	kacerov
4103	1	1	560308	Bublava	0	1	7	401	bublava
4103	1	1	560707	Vřesová	0	1	9	386	vresova
4103	1	1	511587	Josefov	0	1	7	367	josefov
4103	1	1	560341	Dolní Nivy	0	1	9	346	dolni-nivy
4103	1	1	560618	Rovná	0	1	7	317	rovna
4103	1	1	560677	Šindelová	0	1	7	302	sindelova
4103	1	1	538396	Šabina	0	1	7	297	sabina
4103	1	1	560375	Chlum Svaté Maří	0	1	7	287	chlum-svate-mari
4103	1	1	560332	Dasnice	0	1	7	278	dasnice
4103	1	1	579360	Těšovice	0	1	7	240	tesovice
4103	1	1	538663	Tatrovice	0	1	7	187	tatrovice
4103	1	1	560561	Nová Ves	0	1	5	185	nova-ves
4103	1	2	560596	Přebuz	0	1	7	69	prebuz
