OKRES	TYPZASTUP	DRUHZASTUP	KODZASTUP	NAZEVZAST	OBVODY	COBVODU	MANDATY	POCOBYV	key
3207	1	2	560715	Tachov	0	1	21	12476	tachov
3207	1	2	561215	Stříbro	0	1	15	8000	stribro
3207	1	2	561134	Planá	0	1	15	5588	plana
3207	1	2	560758	Bor	0	1	15	4378	bor
3207	1	6	560901	Chodová Planá	0	1	15	1840	chodova-plana
3207	1	2	561151	Přimda	0	1	15	1529	primda
3207	1	2	560928	Kladruby	0	1	15	1480	kladruby
3207	1	2	560812	Černošín	0	1	15	1212	cernosin
3207	1	1	561185	Staré Sedliště	0	1	9	1145	stare-sedliste
3207	1	6	561207	Stráž	0	1	9	1101	straz
3207	1	2	560740	Bezdružice	0	1	15	980	bezdruzice
3207	1	1	560863	Halže	0	1	9	978	halze
3207	1	1	560952	Konstantinovy Lázně	0	1	15	935	konstantinovy-lazne
3207	1	1	561169	Rozvadov	0	1	9	808	rozvadov
3207	1	1	560910	Chodský Újezd	0	1	15	777	chodsky-ujezd
3207	1	1	503916	Kostelec	0	1	9	542	kostelec
3207	1	1	561002	Lesná	0	1	7	495	lesna
3207	1	1	541621	Tisová	0	1	7	475	tisova
3207	1	1	560898	Hošťka	0	1	7	461	hostka
3207	1	1	561223	Studánka	0	1	7	457	studanka
3207	1	1	561258	Svojšín	0	1	9	428	svojsin
3207	1	1	541664	Záchlumí	0	1	9	427	zachlumi
3207	1	1	541702	Lom u Tachova	0	1	7	418	lom-u-tachova
3207	1	1	561011	Lestkov	0	1	9	386	lestkov
3207	1	1	561304	Třemešné	0	1	7	367	tremesne
3207	1	1	560855	Erpužice	0	1	7	356	erpuzice
3207	1	1	560839	Dlouhý Újezd	0	1	7	353	dlouhy-ujezd
3207	1	1	560804	Částkov	0	1	7	348	castkov
3207	1	1	579459	Ctiboř	0	1	7	339	ctibor
3207	1	1	557081	Sytno	0	1	7	318	sytno
3207	1	1	541362	Zadní Chodov	0	1	7	284	zadni-chodov
3207	1	1	560782	Cebiv	0	1	7	274	cebiv
3207	1	1	541494	Kokašice	0	1	7	259	kokasice
3207	1	1	561291	Trpísty	0	1	7	253	trpisty
3207	1	1	541290	Horní Kozolupy	0	1	7	252	horni-kozolupy
3207	1	1	561193	Staré Sedlo	0	1	7	245	stare-sedlo
3207	1	1	541605	Brod nad Tichou	0	1	7	238	brod-nad-tichou
3207	1	1	541532	Milíře	0	1	9	223	milire
3207	1	1	560979	Kšice	0	1	7	194	ksice
3207	1	1	541559	Kočov	0	1	7	193	kocov
3207	1	1	561231	Sulislav	0	1	7	188	sulislav
3207	1	1	560723	Benešovice	0	1	7	171	benesovice
3207	1	1	541486	Prostiboř	0	1	5	147	prostibor
3207	1	1	541460	Zhoř	0	1	7	145	zhor
3207	1	1	579491	Vranov	0	1	7	139	vranov
3207	1	1	541435	Únehle	0	1	7	118	unehle
3207	1	1	541401	Broumov	0	1	7	110	broumov
3207	1	1	541681	Ošelín	0	1	7	108	oselin
3207	1	1	541443	Obora	0	1	7	107	obora
3207	1	1	579467	Skapce	0	1	5	107	skapce
3207	1	1	566888	Olbramov	0	1	7	73	olbramov
