OKRES	KODZASTUP	NAZEVZAST	COBVODU	POR_STR_HL	OSTRANA	VSTRANA	NAZEVCELK	ZKRATKAO30	ZKRATKAO8	POCSTR_SLO	SLOZENI	HLASY_STR	PROCHLSTR	MAND_STR
6103	529826	Čelistná	1	1	807	80	Luboš Římal, nezávislý kandidát	Luboš Římal, NK	NK	1	080	60	102.85	1
6103	529826	Čelistná	1	2	801	80	Oldřich Hájek, nezávislý kandidát	Oldřich Hájek, NK	NK	1	080	33	56.57	0
6103	529826	Čelistná	1	3	806	80	Vlasta Klapová, nezávislý kandidát	Vlasta Klapová, NK	NK	1	080	48	82.28	1
6103	529826	Čelistná	1	4	809	80	Martin Vlk, nezávislý kandidát	Martin Vlk, NK	NK	1	080	58	99.42	1
6103	529826	Čelistná	1	5	808	80	Josef Vlk, nezávislý kandidát	Josef Vlk, NK	NK	1	080	61	104.57	1
6103	529826	Čelistná	1	6	805	80	Josef Klap, nezávislý kandidát	Josef Klap, NK	NK	1	080	50	85.71	1
6103	529826	Čelistná	1	7	802	80	Lenka Mikolášková, nezávislý kandidát	Lenka Mikolášková, NK	NK	1	080	45	77.14	1
6103	529826	Čelistná	1	8	804	80	Jiří Bartoška, nezávislý kandidát	Jiří Bartoška, NK	NK	1	080	57	97.71	1
6103	529826	Čelistná	1	9	803	80	Zdeněk Váňa, nezávislý kandidát	Zdeněk Váňa, NK	NK	1	080	59	101.14	1
6103	529826	Čelistná	1	10	810	80	Václav Vlk, nezávislý kandidát	Václav Vlk, NK	NK	1	080	54	92.57	1
