OKRES	KODZASTUP	NAZEVZAST	COBVODU	POR_STR_HL	OSTRANA	VSTRANA	NAZEVCELK	ZKRATKAO30	ZKRATKAO8	POCSTR_SLO	SLOZENI	HLASY_STR	PROCHLSTR	MAND_STR
6103	509388	Arneštovice	1	1	809	80	Stanislav Suk	Stanislav Suk	NK	1	080			
6103	509388	Arneštovice	1	2	801	80	Štěpán Jurkovský	Štěpán Jurkovský	NK	1	080			
6103	509388	Arneštovice	1	3	807	80	Ing. Ivo Vágner	Ing. Ivo Vágner	NK	1	080			
6103	509388	Arneštovice	1	4	808	80	Ondřej Kuran	Ondřej Kuran	NK	1	080			
6103	509388	Arneštovice	1	5	803	80	Karel Musil	Karel Musil	NK	1	080			
6103	509388	Arneštovice	1	6	804	80	Petr Žák	Petr Žák	NK	1	080			
6103	509388	Arneštovice	1	7	802	80	Ing. Lenka Jokešová Potěšilová	Ing. Lenka Jokešová Potěšilová	NK	1	080			
6103	509388	Arneštovice	1	8	805	80	Ing. Vladimír Mezera	Ing. Vladimír Mezera	NK	1	080			
6103	509388	Arneštovice	1	9	806	80	Václav Dvořák	Václav Dvořák	NK	1	080			
6103	509418	Bořetín	1	1	901	90	Sdružení nezávislých kandidátů Bořetín	SNK Bořetín	SNK	1	080			
6103	529826	Čelistná	1	1	801	80	Jaroslav Mikolášek	Jaroslav Mikolášek	NK	1	080			
6103	529826	Čelistná	1	2	802	80	Jiří Bartoška	Jiří Bartoška	NK	1	080			
6103	529826	Čelistná	1	3	804	80	Tomáš Hrdoušek	Tomáš Hrdoušek	NK	1	080			
6103	529826	Čelistná	1	4	806	80	Luboš Kumžák	Luboš Kumžák	NK	1	080			
6103	529826	Čelistná	1	5	803	80	Josef Vlk	Josef Vlk	NK	1	080			
6103	529826	Čelistná	1	6	807	80	Luboš Římal	Luboš Římal	NK	1	080			
6103	529826	Čelistná	1	7	805	80	Martin Vlk	Martin Vlk	NK	1	080			
6103	529834	Mezná	1	1	806	80	Ing. Michala Vomastková	Ing. Michala Vomastková	NK	1	080			
6103	529834	Mezná	1	2	804	80	Jan Doskočil, DiS.	Jan Doskočil, DiS.	NK	1	080			
6103	529834	Mezná	1	3	801	80	Tomáš Kušta	Tomáš Kušta	NK	1	080			
6103	529834	Mezná	1	4	805	80	Tomáš Matějů	Tomáš Matějů	NK	1	080			
6103	529834	Mezná	1	5	802	80	Václav Belžík	Václav Belžík	NK	1	080			
6103	529834	Mezná	1	6	807	80	Michal Kušta	Michal Kušta	NK	1	080			
6103	529834	Mezná	1	7	803	80	Jaroslava Šilhová	Jaroslava Šilhová	NK	1	080			
6103	529869	Důl	1	1	902	90	Sdružení nezávislých kandidátů	Sdružení nezávislých kandidátů	SNK	1	080			
6103	529869	Důl	1	2	901	90	SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ NOVÁ VES	SNK NOVÁ VES	SNK	1	080			
6103	537594	Střítež	1	1	901	90	Sdružení nezávislých kandidátů	Sdružení nezávislých kandidátů	SNK	1	080			
6103	537608	Ústrašín	1	1	903	90	SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ ÚSTRAŠÍN	SNK ÚSTRAŠÍN	SNK	1	080			
6103	537608	Ústrašín	1	2	902	90	Sdružení nezávislých kandidátů 2	SNK 2	SNK	1	080			
6103	537608	Ústrašín	1	3	901	90	Sdružení nezávislých kandidátů 1	SNK 1	SNK	1	080			
6103	537691	Ondřejov	1	1	803	80	Milan Kapoun	Milan Kapoun	NK	1	080			
6103	537691	Ondřejov	1	2	802	80	Josef Brož	Josef Brož	NK	1	080			
6103	537691	Ondřejov	1	3	807	80	Ing. Martin Baštýř	Ing. Martin Baštýř	NK	1	080			
6103	537691	Ondřejov	1	4	811	80	Mgr. Jan Bečka	Mgr. Jan Bečka	NK	1	080			
6103	537691	Ondřejov	1	5	812	80	Bc. Gabriela Bečková	Bc. Gabriela Bečková	NK	1	080			
6103	537691	Ondřejov	1	6	809	80	Roman Hrdlička	Roman Hrdlička	NK	1	080			
6103	537691	Ondřejov	1	7	801	80	Radek Brož	Radek Brož	NK	1	080			
6103	537691	Ondřejov	1	8	810	80	Patrik Aldorf	Patrik Aldorf	NK	1	080			
6103	537691	Ondřejov	1	9	808	80	Jiří Aldorf	Jiří Aldorf	NK	1	080			
6103	537691	Ondřejov	1	10	806	80	Petr Mastík	Petr Mastík	NK	1	080			
6103	537691	Ondřejov	1	11	805	80	Jaroslav Kumžák	Jaroslav Kumžák	NK	1	080			
6103	537691	Ondřejov	1	12	804	80	Milan Kapoun	Milan Kapoun	NK	1	080			
6103	537730	Útěchovičky	1	1	901	90	"„Sdružení nezávislých kandidátů"""	"„Sdružení nez. kandidátů"""	SNK	1	080			
6103	537829	Proseč	1	1	807	80	David Košán	David Košán	NK	1	080			
6103	537829	Proseč	1	2	812	80	Radek Janeček	Radek Janeček	NK	1	080			
6103	537829	Proseč	1	3	802	80	Jitka Lepešková	Jitka Lepešková	NK	1	080			
6103	537829	Proseč	1	4	804	80	Jana Váňová	Jana Váňová	NK	1	080			
6103	537829	Proseč	1	5	801	80	Petr Žatečka	Petr Žatečka	NK	1	080			
6103	537829	Proseč	1	6	803	80	Petr Kotlík	Petr Kotlík	NK	1	080			
6103	537829	Proseč	1	7	805	80	Josef Guriča	Josef Guriča	NK	1	080			
6103	537829	Proseč	1	8	806	80	Jakub Šebela	Jakub Šebela	NK	1	080			
6103	537829	Proseč	1	9	808	80	Martina Zubcová	Martina Zubcová	NK	1	080			
6103	537829	Proseč	1	10	809	80	Petra Rytnauerová	Petra Rytnauerová	NK	1	080			
