OKRES	KODZASTUP	NAZEVZAST	COBVODU	POR_STR_HL	OSTRANA	VSTRANA	NAZEVCELK	ZKRATKAO30	ZKRATKAO8	POCSTR_SLO	SLOZENI	HLASY_STR	PROCHLSTR	MAND_STR
6101	568619	Druhanov	1	1	811	80	Josef Sviták	Josef Sviták	NK	1	080			
6101	568619	Druhanov	1	2	804	80	Aleš Rezek	Aleš Rezek	NK	1	080			
6101	568619	Druhanov	1	3	803	80	Petr Moravec	Petr Moravec	NK	1	080			
6101	568619	Druhanov	1	4	805	80	Petr Sviták	Petr Sviták	NK	1	080			
6101	568619	Druhanov	1	5	802	80	Ing. Martin Karel	Ing. Martin Karel	NK	1	080			
6101	568619	Druhanov	1	6	806	80	Luboš Svoboda	Luboš Svoboda	NK	1	080			
6101	568619	Druhanov	1	7	801	80	Tomáš Dvořák	Tomáš Dvořák	NK	1	080			
6101	568619	Druhanov	1	8	807	80	Jan Oriešek	Jan Oriešek	NK	1	080			
6101	568619	Druhanov	1	9	808	80	Tomáš Pipek	Tomáš Pipek	NK	1	080			
6101	568619	Druhanov	1	10	810	80	Milan Doležal	Milan Doležal	NK	1	080			
6101	568619	Druhanov	1	11	809	80	Václav Malina	Václav Malina	NK	1	080			
