OKRES	KODZASTUP	NAZEVZAST	COBVODU	POR_STR_HL	OSTRANA	VSTRANA	NAZEVCELK	ZKRATKAO30	ZKRATKAO8	POCSTR_SLO	SLOZENI	HLASY_STR	PROCHLSTR	MAND_STR
4203	565695	Sulejovice	1	1	801	80	DALIBOR VÁPENÍK ml.	DALIBOR VÁPENÍK ml., NK	NK	1	080	103	48.05	0
4203	565695	Sulejovice	1	2	768	768	ANO 2011	ANO 2011	ANO 2011	1	768	1692	87.71	9
4203	565695	Sulejovice	1	3	802	80	František Vávra	František Vávra, NK	NK	1	080	134	62.51	0
