OKRES	KODZASTUP	NAZEVZAST	COBVODU	POR_STR_HL	OSTRANA	VSTRANA	NAZEVCELK	ZKRATKAO30	ZKRATKAO8	POCSTR_SLO	SLOZENI	HLASY_STR	PROCHLSTR	MAND_STR
3103	562831	Hrachoviště	1	1	902	90	HLAS PRO BUDOUCNOST	HLAS PRO BUDOUCNOST	SNK	1	080	98	41.17	2
3103	562831	Hrachoviště	1	2	901	90	Sdružení nezávislých kandidátů Hrachoviště	SNK Hrachoviště	SNK	1	080	140	58.82	3
