OKRES	KODZASTUP	NAZEVZAST	COBVODU	POR_STR_HL	OSTRANA	VSTRANA	NAZEVCELK	ZKRATKAO30	ZKRATKAO8	POCSTR_SLO	SLOZENI	HLASY_STR	PROCHLSTR	MAND_STR
2101	599379	Stranný	1	1	813	80	Marie Uzlíková, nezávislý kandidát	Marie Uzlíková, NK	NK	1	080	25	41.43	0
2101	599379	Stranný	1	2	806	80	Karel Stibůrek, nezávislý kandidát	Karel Stibůrek, NK	NK	1	080	39	64.64	1
2101	599379	Stranný	1	3	807	80	Libor Stibůrek, nezávislý kandidát	Libor Stibůrek, NK	NK	1	080	41	67.95	1
2101	599379	Stranný	1	4	803	80	Libor Juračka, nezávislý kandidát	Libor Juračka, NK	NK	1	080	50	82.87	1
2101	599379	Stranný	1	5	804	80	Luděk Vilt, nezávislý kandidát	Luděk Vilt, NK	NK	1	080	26	43.09	0
2101	599379	Stranný	1	6	801	80	Karel Vojta, nezávislý kandidát	Karel Vojta, NK	NK	1	080	70	116.02	1
2101	599379	Stranný	1	7	811	80	Vlasta Stibůrková, nezávislý kandidát	Vlasta Stibůrková, NK	NK	1	080	25	41.43	0
2101	599379	Stranný	1	8	802	80	Ivana Juračková, nezávislý kandidát	Ivana Juračková, NK	NK	1	080	26	43.09	0
2101	599379	Stranný	1	9	808	80	Hana Bulínová, nezávislý kandidát	Hana Bulínová, NK	NK	1	080	21	34.8	0
2101	599379	Stranný	1	10	814	80	Václav Šeba, nezávislý kandidát	Václav Šeba, NK	NK	1	080	38	62.98	1
2101	599379	Stranný	1	11	805	80	Svatoslav Mužík, nezávislý kandidát	Svatoslav Mužík, NK	NK	1	080	50	82.87	1
2101	599379	Stranný	1	12	809	80	Roman Bulín, nezávislý kandidát	Roman Bulín, NK	NK	1	080	39	64.64	1
2101	599379	Stranný	1	13	810	80	Miroslav Javůrek, nezávislý kandidát	Miroslav Javůrek, NK	NK	1	080	50	82.87	1
2101	599379	Stranný	1	14	812	80	Josef Červ, nezávislý kandidát	Josef Červ, NK	NK	1	080	43	71.27	1
