OKRES	TYPZASTUP	DRUHZASTUP	KODZASTUP	NAZEVZAST	OBVODY	COBVODU	MANDATY	POCOBYV	key
2110	1	2	539325	Jesenice	0	1	21	9132	jesenice
2110	1	2	539627	Roztoky	0	1	21	8403	roztoky
2110	1	2	539244	Hostivice	0	1	17	8341	hostivice
2110	1	2	539139	Černošice	0	1	21	7045	cernosice
2110	1	2	540765	Mníšek pod Brdy	0	1	15	5712	mnisek-pod-brdy
2110	1	2	531723	Rudná	0	1	15	5116	rudna
2110	1	2	539333	Jílové u Prahy	0	1	15	4722	jilove-u-prahy
2110	1	1	539236	Horoměřice	0	1	15	4145	horomerice
2110	1	1	539210	Dolní Břežany	0	1	17	3993	dolni-brezany
2110	1	1	539597	Psáry	0	1	15	3917	psary
2110	1	2	539198	Dobřichovice	0	1	15	3620	dobrichovice
2110	1	2	539643	Řevnice	0	1	15	3506	revnice
2110	1	1	539813	Velké Přílepy	0	1	15	3400	velke-prilepy
2110	1	2	539414	Libčice nad Vltavou	0	1	15	3379	libcice-nad-vltavou
2110	1	1	539309	Chýně	0	1	15	2963	chyne
2110	1	1	539571	Průhonice	0	1	11	2820	pruhonice
2110	1	1	513458	Vestec	0	1	15	2601	vestec
2110	1	1	539848	Vrané nad Vltavou	0	1	15	2581	vrane-nad-vltavou
2110	1	1	531618	Nučice	0	1	7	2211	nucice
2110	1	1	539252	Hradištko	0	1	11	2142	hradistko
2110	1	6	539732	Štěchovice	0	1	15	1986	stechovice
2110	1	1	539350	Jinočany	0	1	9	1933	jinocany
2110	1	1	539228	Holubice	0	1	9	1896	holubice
2110	1	1	539902	Zvole	0	1	15	1860	zvole
2110	1	6	539163	Davle	0	1	11	1685	davle
2110	1	1	539856	Všenory	0	1	9	1640	vsenory
2110	1	1	539406	Lety	0	1	7	1535	lety
2110	1	1	539767	Tuchoměřice	0	1	9	1496	tuchomerice
2110	1	1	539686	Statenice	0	1	9	1479	statenice
2110	1	1	539759	Třebotov	0	1	9	1440	trebotov
2110	1	1	539422	Libeř	0	1	9	1424	liber
2110	1	1	539368	Kamenný Přívoz	0	1	15	1408	kamenny-privoz
2110	1	1	539503	Ohrobec	0	1	9	1310	ohrobec
2110	1	1	539881	Zlatníky-Hodkovice	0	1	11	1307	zlatniky-hodkovice
2110	1	1	532215	Červený Újezd	0	1	9	1296	cerveny-ujezd
2110	1	1	539872	Zbuzany	0	1	9	1276	zbuzany
2110	1	1	539317	Jeneč	0	1	7	1270	jenec
2110	1	1	539651	Řitka	0	1	9	1211	ritka
2110	1	1	599735	Březová-Oleško	0	1	9	1155	brezova-olesko
2110	1	1	539708	Středokluky	0	1	9	1150	stredokluky
2110	1	1	532991	Úhonice	0	1	9	1121	uhonice
2110	1	1	539155	Čisovice	0	1	7	1069	cisovice
2110	1	1	531146	Drahelčice	0	1	9	1011	drahelcice
2110	1	1	539520	Ořech	0	1	9	983	orech
2110	1	1	539295	Chrášťany	0	1	7	929	chrastany
2110	1	1	531821	Tachlovice	0	1	7	909	tachlovice
2110	1	1	539392	Kosoř	0	1	9	901	kosor
2110	1	1	532789	Ptice	0	1	7	842	ptice
2110	1	1	539660	Slapy	0	1	11	833	slapy
2110	1	1	539775	Tursko	0	1	9	829	tursko
2110	1	1	539490	Měchenice	0	1	9	824	mechenice
2110	1	1	571351	Úholičky	0	1	9	781	uholicky
2110	1	1	539805	Únětice	0	1	7	747	unetice
2110	1	1	539457	Líšnice	0	1	7	715	lisnice
2110	1	1	571211	Klínec	0	1	7	705	klinec
2110	1	1	539511	Okrouhlo	0	1	9	694	okrouhlo
2110	1	1	539546	Petrov	0	1	7	688	petrov
2110	1	1	539341	Jíloviště	0	1	9	633	jiloviste
2110	1	1	539384	Kněževes	0	1	15	599	knezeves
2110	1	1	539171	Dobrovíz	0	1	7	550	dobroviz
2110	1	1	539830	Vonoklasy	0	1	9	547	vonoklasy
2110	1	1	571261	Kytín	0	1	9	541	kytin
2110	1	1	599727	Karlík	0	1	7	531	karlik
2110	1	1	539261	Hvozdnice	0	1	9	489	hvozdnice
2110	1	1	539104	Bojanovice	0	1	7	470	bojanovice
2110	1	1	539121	Černolice	0	1	7	450	cernolice
2110	1	1	598313	Trnová	0	1	7	416	trnova
2110	1	1	571326	Lichoceves	0	1	7	391	lichoceves
2110	1	1	513431	Chýnice	0	1	7	385	chynice
2110	1	1	539287	Choteč	0	1	9	382	chotec
2110	1	1	539562	Pohoří	0	1	7	372	pohori
2110	1	1	540048	Buš	0	1	11	337	bus
2110	1	1	539180	Dobříč	0	1	7	330	dobric
2110	1	1	571342	Svrkyně	0	1	7	299	svrkyne
2110	1	1	539147	Číčovice	0	1	7	298	cicovice
2110	1	1	571288	Zahořany	0	1	7	283	zahorany
2110	1	1	571318	Roblín	0	1	7	227	roblin
2110	1	1	571199	Bratřínov	0	1	7	190	bratrinov
2110	1	1	571334	Okoř	0	1	5	103	okor
