OKRES	KODZASTUP	NAZEVZAST	COBVODU	POR_STR_HL	OSTRANA	VSTRANA	NAZEVCELK	ZKRATKAO30	ZKRATKAO8	POCSTR_SLO	SLOZENI	HLASY_STR	PROCHLSTR	MAND_STR
6103	537829	Proseč	1	1	808	80	Aleš Dvořák, nezávislý kandidát	Aleš Dvořák, NK	NK	1	080	36	74.33	1
6103	537829	Proseč	1	2	806	80	Jaroslav Janeček, nezávislý kandidát	Jaroslav Janeček, NK	NK	1	080	21	43.36	0
6103	537829	Proseč	1	3	809	80	Vladimír Veleta, nezávislý kandidát	Vladimír Veleta, NK	NK	1	080	37	76.4	1
6103	537829	Proseč	1	4	807	80	Josef Jandejsek, nezávislý kandidát	Josef Jandejsek, NK	NK	1	080	47	97.05	1
6103	537829	Proseč	1	5	803	80	Petr Žatečka, nezávislý kandidát	Petr Žatečka, NK	NK	1	080	35	72.27	1
6103	537829	Proseč	1	6	801	80	Vladimír Dvořák, nezávislý kandidát	Vladimír Dvořák, NK	NK	1	080	34	70.2	1
6103	537829	Proseč	1	7	802	80	Radek Zubec, nezávislý kandidát	Radek Zubec, NK	NK	1	080	35	72.27	1
6103	537829	Proseč	1	8	804	80	Vlastimil Váňa, nezávislý kandidát	Vlastimil Váňa, NK	NK	1	080	8	16.51	0
6103	537829	Proseč	1	9	805	80	Petr Kotlík, nezávislý kandidát	Petr Kotlík, NK	NK	1	080	41	84.66	1
6103	537829	Proseč	1	10	810	80	Martin Zubec, nezávislý kandidát	Martin Zubec, NK	NK	1	080	22	45.42	0
6103	537829	Proseč	1	11	811	80	Radek Janeček, nezávislý kandidát	Radek Janeček, NK	NK	1	080	23	47.49	0
