OKRES	KODZASTUP	NAZEVZAST	COBVODU	POR_STR_HL	OSTRANA	VSTRANA	NAZEVCELK	ZKRATKAO30	ZKRATKAO8	POCSTR_SLO	SLOZENI	HLASY_STR	PROCHLSTR	MAND_STR
5205	579076	Bílé Poličany	1	1	806	80	RADEK CHMELÍK	RADEK CHMELÍK	NK	1	080			
5205	579076	Bílé Poličany	1	2	810	80	PAVEL TÁBOŘÍK	PAVEL TÁBOŘÍK	NK	1	080			
5205	579076	Bílé Poličany	1	3	815	80	ROMAN VOSTROVSKÝ	ROMAN VOSTROVSKÝ	NK	1	080			
5205	579076	Bílé Poličany	1	4	805	80	Mgr. TEREZA KAFKOVÁ	TEREZA KAFKOVÁ	NK	1	080			
5205	579076	Bílé Poličany	1	5	803	80	JAROSLAV STEJSKAL	JAROSLAV STEJSKAL	NK	1	080			
5205	579076	Bílé Poličany	1	6	812	80	MONIKA MATYSOVÁ	MONIKA MATYSOVÁ	NK	1	080			
5205	579076	Bílé Poličany	1	7	814	80	JAROSLAVA DAŠKOVÁ	JAROSLAVA DAŠKOVÁ	NK	1	080			
5205	579076	Bílé Poličany	1	8	807	80	PETR BAUDYŠ	PETR BAUDYŠ	NK	1	080			
5205	579076	Bílé Poličany	1	9	811	80	IVA TÁBOŘÍKOVÁ	IVA TÁBOŘÍKOVÁ	NK	1	080			
5205	579076	Bílé Poličany	1	10	816	80	PAVEL LANGR	PAVEL LANGR	NK	1	080			
5205	579076	Bílé Poličany	1	11	813	80	LUKÁŠ DAŠEK	LUKÁŠ DAŠEK	NK	1	080			
5205	579076	Bílé Poličany	1	12	802	80	JAN KAFKA	JAN KAFKA	NK	1	080			
5205	579076	Bílé Poličany	1	13	808	80	BLANKA MOLLY ZAŇKOVÁ	BLANKA MOLLY ZAŇKOVÁ	NK	1	080			
5205	579076	Bílé Poličany	1	14	801	80	MICHAELA STEJSKALOVÁ	MICHAELA STEJSKALOVÁ	NK	1	080			
5205	579076	Bílé Poličany	1	15	809	80	MICHAL HRNČÍŘ	MICHAL HRNČÍŘ	NK	1	080			
5205	579076	Bílé Poličany	1	16	804	80	LUKÁŠ KŇOUREK	LUKÁŠ KŇOUREK	NK	1	080			
