OKRES	TYPZASTUP	DRUHZASTUP	KODZASTUP	NAZEVZAST	OBVODY	COBVODU	MANDATY	POCOBYV	key
6102	1	1	506729	Dvorce	0	1	7	199	dvorce
6102	1	1	547255	Švábov	0	1	7	80	svabov
6102	1	1	550281	Hybrálec	0	1	7	493	hybralec
6102	1	1	550299	Smrčná	0	1	7	461	smrcna
6102	1	3	586846	Jihlava	0	1	37	50108	jihlava
6102	1	1	586854	Arnolec	0	1	7	187	arnolec
6102	1	6	586862	Batelov	0	1	15	2350	batelov
6102	1	1	586889	Bílý Kámen	0	1	7	292	bily-kamen
6102	1	1	586897	Bítovčice	0	1	7	412	bitovcice
6102	1	1	586901	Bohuslavice	0	1	7	128	bohuslavice
6102	1	1	586927	Boršov	0	1	7	165	borsov
6102	1	2	586943	Brtnice	0	1	21	3761	brtnice
6102	1	1	586951	Brzkov	0	1	7	321	brzkov
6102	1	1	586978	Cejle	0	1	9	510	cejle
6102	1	1	586986	Cerekvička-Rosice	0	1	7	203	cerekvicka-rosice
6102	1	1	587001	Černíč	0	1	9	127	cernic
6102	1	1	587010	Dlouhá Brtnice	0	1	7	374	dlouha-brtnice
6102	1	1	587028	Dobronín	0	1	15	1895	dobronin
6102	1	1	587036	Dobroutov	0	1	7	300	dobroutov
6102	1	6	587044	Dolní Cerekev	0	1	11	1265	dolni-cerekev
6102	1	1	587061	Dolní Vilímeč	0	1	5	100	dolni-vilimec
6102	1	1	587079	Doupě	0	1	7	100	doupe
6102	1	1	587087	Dudín	0	1	7	185	dudin
6102	1	1	587095	Dušejov	0	1	9	475	dusejov
6102	1	1	587109	Dyjice	0	1	7	135	dyjice
6102	1	1	587117	Čížov	0	1	7	291	cizov
6102	1	1	587125	Hladov	0	1	7	169	hladov
6102	1	1	587141	Hodice	0	1	9	720	hodice
6102	1	1	587150	Hojkov	0	1	5	149	hojkov
6102	1	1	587168	Horní Dubenky	0	1	7	572	horni-dubenky
6102	1	1	587176	Rančířov	0	1	7	467	rancirov
6102	1	1	587184	Borovná	0	1	7	82	borovna
6102	1	1	587192	Hostětice	0	1	7	134	hostetice
6102	1	1	587206	Horní Myslová	0	1	7	91	horni-myslova
6102	1	1	587214	Olší	0	1	9	69	olsi
6102	1	1	587222	Hubenov	0	1	7	143	hubenov
6102	1	1	587231	Zadní Vydří	0	1	7	50	zadni-vydri
6102	1	1	587249	Jamné	0	1	9	565	jamne
6102	1	1	587265	Jersín	0	1	7	188	jersin
6102	1	1	587273	Jezdovice	0	1	7	246	jezdovice
6102	1	1	587281	Ježená	0	1	5	118	jezena
6102	1	1	587290	Jihlávka	0	1	7	194	jihlavka
6102	1	1	587303	Jindřichovice	0	1	7	93	jindrichovice
6102	1	1	587320	Kalhov	0	1	7	126	kalhov
6102	1	1	587338	Kaliště	0	1	7	168	kaliste
6102	1	6	587346	Kamenice	0	1	15	1967	kamenice
6102	1	1	587362	Kamenná	0	1	7	183	kamenna
6102	1	1	587371	Klatovec	0	1	5	74	klatovec
6102	1	1	587389	Knínice	0	1	9	191	kninice
6102	1	1	587401	Kostelec	0	1	9	869	kostelec
6102	1	1	587419	Kostelní Myslová	0	1	7	68	kostelni-myslova
6102	1	1	587427	Kozlov	0	1	7	473	kozlov
6102	1	1	587435	Krahulčí	0	1	9	625	krahulci
6102	1	1	587443	Krasonice	0	1	9	198	krasonice
6102	1	1	587451	Lhotka	0	1	5	96	lhotka
6102	1	6	587478	Luka nad Jihlavou	0	1	15	3039	luka-nad-jihlavou
6102	1	1	587486	Malý Beranov	0	1	9	618	maly-beranov
6102	1	1	587494	Markvartice	0	1	7	194	markvartice
6102	1	1	587508	Měšín	0	1	7	272	mesin
6102	1	1	587524	Milíčov	0	1	5	137	milicov
6102	1	1	587532	Mirošov	0	1	7	162	mirosov
6102	1	6	587541	Mrákotín	0	1	15	875	mrakotin
6102	1	1	587559	Mysletice	0	1	11	125	mysletice
6102	1	1	587567	Mysliboř	0	1	7	201	myslibor
6102	1	1	587575	Nadějov	0	1	7	189	nadejov
6102	1	1	587583	Nevcehle	0	1	7	233	nevcehle
6102	1	6	587591	Nová Říše	0	1	15	830	nova-rise
6102	1	1	587613	Olšany	0	1	5	79	olsany
6102	1	1	587621	Opatov	0	1	7	199	opatov
6102	1	1	587630	Ořechov	0	1	7	69	orechov
6102	1	1	587648	Otín	0	1	7	85	otin
6102	1	1	587656	Panenská Rozsíčka	0	1	7	215	panenska-rozsicka
6102	1	1	587672	Panské Dubenky	0	1	7	130	panske-dubenky
6102	1	1	587681	Pavlov	0	1	7	401	pavlov
6102	1	1	587702	Plandry	0	1	7	197	plandry
6102	1	2	587711	Polná	0	1	21	5147	polna
6102	1	1	587745	Puklice	0	1	15	857	puklice
6102	1	1	587761	Radkov	0	1	7	237	radkov
6102	1	1	587788	Rantířov	0	1	7	454	rantirov
6102	1	1	587796	Rohozná	0	1	7	411	rohozna
6102	1	1	587800	Rozseč	0	1	7	165	rozsec
6102	1	1	587818	Růžená	0	1	7	336	ruzena
6102	1	1	587826	Rybné	0	1	7	123	rybne
6102	1	1	587834	Řásná	0	1	9	234	rasna
6102	1	1	587851	Řídelov	0	1	9	79	ridelov
6102	1	1	587877	Sedlatice	0	1	7	56	sedlatice
6102	1	1	587885	Sedlejov	0	1	7	301	sedlejov
6102	1	1	587915	Stáj	0	1	7	183	staj
6102	1	6	587923	Stará Říše	0	1	15	622	stara-rise
6102	1	6	587931	Stonařov	0	1	15	1096	stonarov
6102	1	1	587940	Strachoňovice	0	1	5	93	strachonovice
6102	1	1	587958	Střítež	0	1	7	457	stritez
6102	1	1	587982	Suchá	0	1	7	251	sucha
6102	1	1	587991	Svojkovice	0	1	5	45	svojkovice
6102	1	1	588008	Šimanov	0	1	7	224	simanov
6102	1	2	588024	Telč	0	1	21	5140	telc
6102	1	2	588032	Třešť	0	1	21	5625	trest
6102	1	1	588041	Třeštice	0	1	7	165	trestice
6102	1	1	588067	Urbanov	0	1	7	137	urbanov
6102	1	1	588075	Ústí	0	1	9	222	usti
6102	1	1	588083	Vanov	0	1	7	85	vanov
6102	1	1	588091	Vanůvek	0	1	7	37	vanuvek
6102	1	1	588105	Vápovice	0	1	6	39	vapovice
6102	1	1	588113	Velký Beranov	0	1	15	1276	velky-beranov
6102	1	6	588121	Větrný Jeníkov	0	1	9	627	vetrny-jenikov
6102	1	1	588130	Věžnice	0	1	7	155	veznice
6102	1	1	588148	Věžnička	0	1	7	140	veznicka
6102	1	1	588156	Vílanec	0	1	7	317	vilanec
6102	1	1	588164	Volevčice	0	1	7	71	volevcice
6102	1	1	588172	Vyskytná nad Jihlavou	0	1	15	936	vyskytna-nad-jihlavou
6102	1	1	588181	Vysoké Studnice	0	1	7	411	vysoke-studnice
6102	1	1	588199	Vystrčenovice	0	1	7	118	vystrcenovice
6102	1	1	588202	Záborná	0	1	7	260	zaborna
6102	1	1	588211	Zbilidy	0	1	7	229	zbilidy
6102	1	1	588229	Zbinohy	0	1	7	103	zbinohy
6102	1	1	588245	Zdeňkov	0	1	7	54	zdenkov
6102	1	1	588253	Zhoř	0	1	7	455	zhor
6102	1	1	588261	Zvolenovice	0	1	7	85	zvolenovice
6102	1	1	588270	Žatec	0	1	7	114	zatec
6102	1	1	588288	Ždírec	0	1	9	434	zdirec
6102	1	1	590371	Brtnička	0	1	5	95	brtnicka
6102	1	1	590681	Hrutov	0	1	7	104	hrutov
6102	1	1	590843	Kněžice	0	1	15	1355	knezice
