OKRES	KODZASTUP	NAZEVZAST	COBVODU	POR_STR_HL	OSTRANA	VSTRANA	NAZEVCELK	ZKRATKAO30	ZKRATKAO8	POCSTR_SLO	SLOZENI	HLASY_STR	PROCHLSTR	MAND_STR
2109	538108	Brázdim	1	1	902	90	Sdružení nezávislých kandidátů - ZMĚNA 2014	SNK - ZMĚNA 2014	SNK	1	080	728	21.82	2
2109	538108	Brázdim	1	2	901	90	"Sdružení nezávislých kandidátů ""OBCE BRÁZDIM"""	"SNK ""OBCE BRÁZDIM"""	SNK	1	080	2075	62.21	6
2109	538108	Brázdim	1	3	158	158	Sdružení nestraníků	Sdružení nestraníků	SN	1	158	532	15.95	1
