OKRES	TYPZASTUP	DRUHZASTUP	KODZASTUP	NAZEVZAST	OBVODY	COBVODU	MANDATY	POCOBYV	key
4102	1	3	554961	Karlovy Vary	0	1	35	49864	karlovy-vary
4102	1	2	555428	Ostrov	0	1	21	17182	ostrov
4102	1	2	555380	Nejdek	0	1	15	8156	nejdek
4102	1	2	555398	Nová Role	0	1	15	4130	nova-role
4102	1	2	555657	Toužim	0	1	15	3815	touzim
4102	1	2	555215	Jáchymov	0	1	15	2815	jachymov
4102	1	2	555762	Žlutice	0	1	15	2484	zlutice
4102	1	2	555029	Bochov	0	1	15	2002	bochov
4102	1	1	537918	Dalovice	0	1	7	1951	dalovice
4102	1	2	555185	Hroznětín	0	1	15	1918	hroznetin
4102	1	1	555533	Sadov	0	1	7	1280	sadov
4102	1	2	554979	Abertamy	0	1	7	1191	abertamy
4102	1	1	555363	Merklín	0	1	9	1058	merklin
4102	1	2	554995	Bečov nad Teplou	0	1	9	955	becov-nad-teplou
4102	1	1	537926	Jenišov	0	1	7	901	jenisov
4102	1	1	555347	Kyselka	0	1	9	799	kyselka
4102	1	1	537969	Otovice	0	1	7	769	otovice
4102	1	1	555258	Kolová	0	1	9	715	kolova
4102	1	1	555452	Pernink	0	1	9	663	pernink
4102	1	1	555738	Vojkovice	0	1	7	647	vojkovice
4102	1	1	555045	Božičany	0	1	7	611	bozicany
4102	1	1	555614	Šemnice	0	1	7	597	semnice
4102	1	1	555550	Stanovice	0	1	9	596	stanovice
4102	1	1	555584	Stráž nad Ohří	0	1	9	588	straz-nad-ohri
4102	1	1	538159	Hájek	0	1	7	587	hajek
4102	1	2	555207	Chyše	0	1	9	580	chyse
4102	1	1	555681	Útvina	0	1	9	578	utvina
4102	1	1	555525	Pšov	0	1	9	562	psov
4102	1	1	555622	Štědrá	0	1	7	560	stedra
4102	1	1	555703	Velichov	0	1	9	543	velichov
4102	1	1	555592	Stružná	0	1	7	537	struzna
4102	1	1	537870	Březová	0	1	7	532	brezova
4102	1	1	556947	Pila	0	1	7	512	pila
4102	1	2	555169	Horní Blatná	0	1	7	488	horni-blatna
4102	1	1	555444	Otročín	0	1	9	472	otrocin
4102	1	1	555479	Potůčky	0	1	9	465	potucky
4102	1	2	555304	Krásné Údolí	0	1	9	426	krasne-udoli
4102	1	1	555711	Verušičky	0	1	7	391	verusicky
4102	1	1	538116	Děpoltovice	0	1	7	374	depoltovice
4102	1	1	555690	Valeč	0	1	9	356	valec
4102	1	1	578029	Vysoká Pec	0	1	7	349	vysoka-pec
4102	1	1	506494	Nové Hamry	0	1	9	339	nove-hamry
4102	1	1	537934	Mírová	0	1	7	328	mirova
4102	1	1	538001	Andělská Hora	0	1	7	312	andelska-hora
4102	1	1	578045	Krásný Les	0	1	9	308	krasny-les
4102	1	1	538019	Černava	0	1	7	300	cernava
4102	1	1	551651	Hory	0	1	7	232	hory
4102	1	2	506486	Boží Dar	0	1	7	211	bozi-dar
4102	1	1	566675	Vrbice	0	1	7	198	vrbice
4102	1	1	506621	Čichalov	0	1	5	157	cichalov
4102	1	1	538027	Smolné Pece	0	1	7	140	smolne-pece
4102	1	1	537845	Teplička	0	1	5	112	teplicka
4102	1	1	578011	Chodov	0	1	5	112	chodov
