OKRES	KODZASTUP	NAZEVZAST	COBVODU	POR_STR_HL	OSTRANA	VSTRANA	NAZEVCELK	ZKRATKAO30	ZKRATKAO8	POCSTR_SLO	SLOZENI	HLASY_STR	PROCHLSTR	MAND_STR
8105	510289	Slavkov	1	1	1	1	Křesťanská a demokratická unie - Československá strana lidová	Křesť.demokr.unie-Čs.str.lid.	KDU-ČSL	1	001	2345	19.32	3
8105	510289	Slavkov	1	2	902	90	Pro Slavkov	Pro Slavkov	SNK	1	080	1120	9.88	1
8105	510289	Slavkov	1	3	901	90	SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ SLAVKOVA	SNK SLAVKOVA	SNK	1	080	7609	62.69	10
8105	510289	Slavkov	1	4	7	7	Česká strana sociálně demokratická	Česká str.sociálně demokrat.	ČSSD	1	007	930	7.66	1
8105	510289	Slavkov	1	5	47	47	Komunistická strana Čech a Moravy	Komunistická str.Čech a Moravy	KSČM	1	047	133	5.47	0
