OKRES	KODZASTUP	NAZEVZAST	COBVODU	POR_STR_HL	OSTRANA	VSTRANA	NAZEVCELK	ZKRATKAO30	ZKRATKAO8	POCSTR_SLO	SLOZENI	HLASY_STR	PROCHLSTR	MAND_STR
2108	537454	Lysá nad Labem	1	1	47	47	KOMUNISTICKÁ STRANA ČECH A MORAVY	Komunistická str.Čech a Moravy	KSČM	1	047	3341	6.56	1
2108	537454	Lysá nad Labem	1	2	902	90	"""KULTURNĚ!"""	"""KULTURNĚ!"""	SNK	1	080	5397	10.6	2
2108	537454	Lysá nad Labem	1	3	371	371	Česká strana sociálně demokratická s podporou nezávislých	Sdružení ČSSD s podporou NK		2	007,080	10625	20.87	4
2108	537454	Lysá nad Labem	1	4	721	721	TOP 09	TOP 09	TOP 09	1	721	1809	3.55	0
2108	537454	Lysá nad Labem	1	5	768	768	ANO 2011	ANO 2011	ANO	1	768	3758	7.38	1
2108	537454	Lysá nad Labem	1	6	903	90	NAŠE LYSÁ	NAŠE LYSÁ	SNK	1	080	3376	6.63	1
2108	537454	Lysá nad Labem	1	7	364	364	Cesta města	Cesta města	Zelení+NK	2	005,080	2696	5.29	1
2108	537454	Lysá nad Labem	1	8	470	470	LYSÁ V POHYBU	LYSÁ V POHYBU		2	080,166	2496	4.9	0
2108	537454	Lysá nad Labem	1	9	901	90	Společně	Společně	SNK	1	080	2278	4.47	0
2108	537454	Lysá nad Labem	1	10	1	1	Lysá nás baví - KDU-ČSL	Lysá nás baví - KDU-ČSL	KDU-ČSL	1	001	8450	16.6	3
2108	537454	Lysá nad Labem	1	11	53	53	Občanská demokratická strana	Občanská demokratická strana	ODS	1	053	6664	13.09	2
