OKRES	TYPZASTUP	DRUHZASTUP	KODZASTUP	NAZEVZAST	OBVODY	COBVODU	MANDATY	POCOBYV	key
3202	1	2	555771	Klatovy	0	1	27	22367	klatovy
3202	1	2	557153	Sušice	0	1	21	11277	susice
3202	1	2	556254	Horažďovice	0	1	17	5502	horazdovice
3202	1	2	556831	Nýrsko	0	1	13	4978	nyrsko
3202	1	2	556394	Janovice nad Úhlavou	0	1	9	2264	janovice-nad-uhlavou
3202	1	2	557528	Železná Ruda	0	1	13	1765	zelezna-ruda
3202	1	2	557200	Švihov	0	1	7	1702	svihov
3202	1	2	556955	Plánice	0	1	15	1671	planice
3202	1	2	556432	Kašperské Hory	0	1	15	1458	kasperske-hory
3202	1	6	556467	Kolinec	0	1	15	1439	kolinec
3202	1	1	556301	Hrádek	0	1	15	1395	hradek
3202	1	2	557137	Strážov	0	1	15	1368	strazov
3202	1	2	556751	Nalžovské Hory	0	1	15	1180	nalzovske-hory
3202	1	2	556637	Měčín	0	1	15	1153	mecin
3202	1	2	556181	Hartmanice	0	1	15	1057	hartmanice
3202	1	1	556718	Mochtín	0	1	13	997	mochtin
3202	1	1	555801	Bezděkov	0	1	15	947	bezdekov
3202	1	1	557455	Vrhaveč	0	1	9	911	vrhavec
3202	1	1	556106	Dolany	0	1	9	878	dolany
3202	1	1	557366	Velhartice	0	1	15	870	velhartice
3202	1	1	556076	Dlouhá Ves	0	1	7	830	dlouha-ves
3202	1	1	555797	Běšiny	0	1	15	812	besiny
3202	1	1	556912	Pačejov	0	1	15	784	pacejov
3202	1	1	555835	Bolešiny	0	1	9	766	bolesiny
3202	1	6	556378	Chudenice	0	1	11	749	chudenice
3202	1	1	556335	Chanovice	0	1	15	742	chanovice
3202	1	1	557005	Předslav	0	1	9	730	predslav
3202	1	6	556041	Dešenice	0	1	15	675	desenice
3202	1	1	557544	Žichovice	0	1	9	672	zichovice
3202	1	1	557536	Žihobce	0	1	15	616	zihobce
3202	1	1	556921	Petrovice u Sušice	0	1	9	598	petrovice-u-susice
