OKRES	KODZASTUP	NAZEVZAST	COBVODU	POR_STR_HL	OSTRANA	VSTRANA	NAZEVCELK	ZKRATKAO30	ZKRATKAO8	POCSTR_SLO	SLOZENI	HLASY_STR	PROCHLSTR	MAND_STR
4202	563269	Okounov	1	1	903	90	Sdružení nezávislých kandidátů Kotvina	SNK Kotvina	SNK	1	080	316	29.95	2
4202	563269	Okounov	1	2	901	90	Sdružení nezávislých kandidátů Okounov	SNK Okounov	SNK	1	080	439	41.61	3
4202	563269	Okounov	1	3	902	90	ZMĚNA	ZMĚNA	SNK	1	080	300	28.43	2
