OKRES	KODZASTUP	NAZEVZAST	COBVODU	POR_STR_HL	OSTRANA	VSTRANA	NAZEVCELK	ZKRATKAO30	ZKRATKAO8	POCSTR_SLO	SLOZENI	HLASY_STR	PROCHLSTR	MAND_STR
8106	569119	Čavisov	1	1	901	90	"""NEZÁVISLÍ PRO ČAVISOV"""	"""NEZÁVISLÍ PRO ČAVISOV"""	SNK	1	080	869	44.31	3
8106	569119	Čavisov	1	2	47	47	Komunistická strana Čech a Moravy	Komunistická str.Čech a Moravy	KSČM	1	047	478	24.37	2
8106	569119	Čavisov	1	3	389	389	Občanská demokratická strana a nezávislí kandidáti	Sdružení ODS a  NK		2	053,080	614	31.31	2
