OKRES	KODZASTUP	NAZEVZAST	COBVODU	POR_STR_HL	OSTRANA	VSTRANA	NAZEVCELK	ZKRATKAO30	ZKRATKAO8	POCSTR_SLO	SLOZENI	HLASY_STR	PROCHLSTR	MAND_STR
2102	531057	Beroun	1	1	47	47	Komunistická strana Čech a Moravy	Komunistická str.Čech a Moravy	KSČM	1	047	13183	12.86	3
2102	531057	Beroun	1	2	453	453	Česká strana národně socialistická a Nezávislí Berouňáci	ČSNS2005 a Nezávislí Berouňáci		2	080,175	30118	29.39	7
2102	531057	Beroun	1	3	53	53	Občanská demokratická strana	Občanská demokratická strana	ODS	1	053	29208	28.5	6
2102	531057	Beroun	1	4	270	270	Koalice Křesťanská a demokratická unie-Československá strana lidová a Unie sovobody-Demokratická unie	Koalice KDU-ČSL, US-DEU		2	001,102	4938	4.81	0
2102	531057	Beroun	1	5	5	5	Strana zelených	Strana zelených	SZ	1	005	6120	5.97	1
2102	531057	Beroun	1	6	7	7	Česká strana sociálně demokratická	Česká str.sociálně demokrat.	ČSSD	1	007	18909	18.45	4
2102	531073	Běštín	1	1	902	90	TJ Běštín	TJ Běštín	TJ BĚŠ	1	080	382	42.2	3
2102	531073	Běštín	1	2	901	90	Hasiči Běštín	Hasiči Běštín	Hasiči	1	080	523	57.79	4
2102	531081	Broumy	1	1	901	90	"""Občanský blok Broumy"""	Sdruž.nezáv.kand.Obč.blokBrou	SNK-OBBR	1	080	2020	67.15	6
2102	531081	Broumy	1	2	47	47	Komunistická strana Čech a Moravy	Komunistická str.Čech a Moravy	KSČM	1	047	988	32.84	3
2102	531090	Březová	1	1	901	90	Sdružení nezávislých kandidátů  obce Březová	Sdruž.nezáv.kand.ob.Březová	SNK-Břez	1	080	472	87.4	4
2102	531090	Březová	1	2	79	79	Právo a Spravedlnost - ANO tradiční rodině, NE korupci a kriminalitě	Právo a Spravedlnost	PaS	1	079	156	38.51	1
2102	531090	Březová	1	3	47	47	Komunistická strana Čech a Moravy	Komunistická str.Čech a Moravy	KSČM	1	047	47	34.81	0
2102	531103	Bubovice	1	1	901	90	Sdružení nezávislých kandidátů obce Bubovice	SNK obce Bubovice	SNKBUBOV	1	080	412	100	7
2102	531120	Bzová	1	1	903	90	Sdružení nezávislých kandidátů   Bzová	Sdruž.nezáv.kand. Bzová	SNK-Bzov	1	080	457	20.53	2
2102	531120	Bzová	1	2	902	90	NEZÁVISLÍ BZOVÁ	NEZÁVISLÍ BZOVÁ	NEZAVBZO	1	080	266	11.95	1
2102	531120	Bzová	1	3	901	90	Sdružení nezávislých kandidátů - Prosperita Bzová	Sdruž.nezáv.kand.Prosp.Bzová	SNK-PBzo	1	080	573	25.75	2
2102	531120	Bzová	1	4	393	393	Sdružení Strany demokratického socialistmu a nezávislých kandidátů	Sdružení Str.dem.soc.a nez.kan		2	074,080	929	41.75	4
2102	531138	Cerhovice	1	1	903	90	VOLNÉ SDRUŽENÍ NEZÁVISLÍCH KANDIDÁTŮ	VOLNÉ SDRUŽ.NEZÁV.KANDIDÁTŮ	VOLSDRNK	1	080	602	8.6	1
2102	531138	Cerhovice	1	2	901	90	Sdružení nezávislých kandidátů   Cerhovice	Sdruž.nezáv.kand. Cerhovice	SNK-Cer1	1	080	3445	49.22	8
2102	531138	Cerhovice	1	3	53	53	Občanská demokratická strana	Občanská demokratická strana	ODS	1	053	1120	16	2
2102	531138	Cerhovice	1	4	902	90	Sdružení nezávislých kandidátů  Cerhovice 2	Sdruž.nezáv.kand. Cerhovice 2	SNK-Cer2	1	080	1832	26.17	4
2102	531154	Drozdov	1	1	47	47	Komunistická strana Čech a Moravy	Komunistická str.Čech a Moravy	KSČM	1	047	1219	45.65	4
2102	531154	Drozdov	1	2	7	7	Česká strana sociálně demokratická	Česká str.sociálně demokrat.	ČSSD	1	007	1451	54.34	5
2102	531162	Felbabka	1	1	901	90	Sdružení kandidátů	Sdružení kandidátů	SK	1	080	152	12.92	1
2102	531162	Felbabka	1	2	47	47	Komunistická strana Čech a Moravy	Komunistická str.Čech a Moravy	KSČM	1	047	266	22.61	2
2102	531162	Felbabka	1	3	902	90	Sdružení občanů	Sdružení občanů	SO	1	080	353	30.01	2
2102	531162	Felbabka	1	4	904	90	OBČANÉ FELBABKY	Občané Felbabky	OBFELBAB	1	080	250	21.25	1
