OKRES	TYPZASTUP	DRUHZASTUP	KODZASTUP	NAZEVZAST	OBVODY	COBVODU	MANDATY	POCOBYV	key
4201	1	3	562335	Děčín	0	1	27	52260	decin
4201	1	2	562882	Varnsdorf	0	1	21	15854	varnsdorf
4201	1	2	562777	Rumburk	0	1	23	11420	rumburk
4201	1	2	562858	Šluknov	0	1	15	5676	sluknov
4201	1	2	562394	Česká Kamenice	0	1	15	5533	ceska-kamenice
4201	1	2	562564	Jílové	0	1	21	5254	jilove
4201	1	2	562581	Jiříkov	0	1	15	4047	jirikov
4201	1	2	562351	Benešov nad Ploučnicí	0	1	15	3991	benesov-nad-ploucnici
4201	1	2	562611	Krásná Lípa	0	1	21	3749	krasna-lipa
4201	1	2	562751	Mikulášovice	0	1	11	2286	mikulasovice
4201	1	2	562912	Velký Šenov	0	1	15	2051	velky-senov
4201	1	2	562441	Dolní Poustevna	0	1	9	2026	dolni-poustevna
4201	1	2	562530	Chřibská	0	1	9	1490	chribska
4201	1	1	562823	Staré Křečany	0	1	11	1299	stare-krecany
4201	1	1	562432	Dolní Podluží	0	1	9	1202	dolni-podluzi
4201	1	2	562921	Verneřice	0	1	9	1131	vernerice
4201	1	1	562947	Vilémov	0	1	11	942	vilemov
4201	1	1	546496	Ludvíkovice	0	1	15	869	ludvikovice
4201	1	1	562718	Malšovice	0	1	9	834	malsovice
4201	1	1	562521	Huntířov	0	1	9	782	huntirov
4201	1	1	562505	Horní Podluží	0	1	9	778	horni-podluzi
4201	1	1	562793	Rybniště	0	1	7	729	rybniste
4201	1	1	562408	Dobkovice	0	1	9	695	dobkovice
4201	1	1	545678	Markvartice	0	1	9	649	markvartice
4201	1	1	562661	Lipová	0	1	7	633	lipova
4201	1	1	562572	Jiřetín pod Jedlovou	0	1	7	598	jiretin-pod-jedlovou
4201	1	1	545856	Dolní Habartice	0	1	7	572	dolni-habartice
4201	1	1	555193	Těchlovice	0	1	7	562	techlovice
4201	1	1	562483	Heřmanov	0	1	7	508	hermanov
4201	1	1	562645	Kytlice	0	1	9	477	kytlice
4201	1	1	545783	Dobrná	0	1	9	460	dobrna
4201	1	1	562700	Malá Veleň	0	1	7	455	mala-velen
4201	1	1	562891	Velká Bukovina	0	1	7	441	velka-bukovina
4201	1	1	562556	Jetřichovice	0	1	7	418	jetrichovice
4201	1	1	562874	Valkeřice	0	1	7	417	valkerice
4201	1	1	545929	Horní Habartice	0	1	7	409	horni-habartice
4201	1	1	566900	Růžová	0	1	7	409	ruzova
4201	1	1	545899	Františkov nad Ploučnicí	0	1	7	368	frantiskov-nad-ploucnici
4201	1	1	545708	Lobendava	0	1	7	351	lobendava
4201	1	1	562343	Arnoltice	0	1	7	328	arnoltice
4201	1	1	562513	Hřensko	0	1	7	324	hrensko
4201	1	1	544680	Janov	0	1	7	311	janov
4201	1	1	562939	Veselé	0	1	7	303	vesele
4201	1	1	544647	Bynovec	0	1	7	282	bynovec
4201	1	1	546330	Kunratice	0	1	7	269	kunratice
4201	1	1	545538	Starý Šachov	0	1	7	217	stary-sachov
4201	1	1	530395	Janská	0	1	7	211	janska
4201	1	1	546348	Srbská Kamenice	0	1	7	205	srbska-kamenice
4201	1	1	544701	Labská Stráň	0	1	7	203	labska-stran
4201	1	1	546453	Kámen	0	1	7	197	kamen
4201	1	1	545791	Merboltice	0	1	7	160	merboltice
4201	1	1	530417	Doubice	0	1	7	105	doubice
