OKRES	KODZASTUP	NAZEVZAST	COBVODU	POR_STR_HL	OSTRANA	VSTRANA	NAZEVCELK	ZKRATKAO30	ZKRATKAO8	POCSTR_SLO	SLOZENI	HLASY_STR	PROCHLSTR	MAND_STR
2105	534561	Vlastějovice	1	1	7	7	Česká strana sociálně demokratická	Česká str.sociálně demokrat.	ČSSD	1	007	1024	68.67	5
2105	534561	Vlastějovice	1	2	901	90	SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ VLASTĚJOVICE	SDRUŽ. NEZ. KAND. VLASTĚJOVICE	SNK	1	080	893	46.58	4
