OKRES	KODZASTUP	NAZEVZAST	COBVODU	POR_STR_HL	OSTRANA	VSTRANA	NAZEVCELK	ZKRATKAO30	ZKRATKAO8	POCSTR_SLO	SLOZENI	HLASY_STR	PROCHLSTR	MAND_STR
3204	558559	Vrčeň	1	1	166	166	"""STAROSTOVÉ A NEZÁVISLÍ"""	"""STAROSTOVÉ A NEZÁVISLÍ"""	"""STAN"""	1	166	57	62.63	0
3204	558559	Vrčeň	1	2	901	90	"Sdružení nezávislých kandidátů - ""Za vzájemné porozumění"""	"Sdruž.nezáv.kand.-""Za vzájemné"	SNK	1	080	580	91.05	7
