OKRES	TYPZASTUP	DRUHZASTUP	KODZASTUP	NAZEVZAST	OBVODY	COBVODU	MANDATY	POCOBYV	key
5103	1	3	563889	Liberec	0	1	39	101625	liberec
5103	2	5	556891	Vratislavice nad Nisou	0	1	15	7690	vratislavice-nad-nisou
5103	1	2	564095	Hrádek nad Nisou	0	1	25	7642	hradek-nad-nisou
5103	1	2	564028	Frýdlant	0	1	21	7637	frydlant
5103	1	2	564117	Chrastava	0	1	19	6123	chrastava
5103	1	2	564265	Nové Město pod Smrkem	0	1	17	3897	nove-mesto-pod-smrkem
5103	1	2	561631	Jablonné v Podještědí	0	1	17	3808	jablonne-v-podjestedi
5103	1	2	564371	Raspenava	0	1	15	2850	raspenava
5103	1	2	564061	Hodkovice nad Mohelkou	0	1	15	2845	hodkovice-nad-mohelkou
5103	1	2	563960	Český Dub	0	1	15	2843	cesky-dub
5103	1	2	564044	Hejnice	0	1	15	2799	hejnice
5103	1	1	544477	Stráž nad Nisou	0	1	9	2099	straz-nad-nisou
5103	1	1	564494	Višňová	0	1	15	1384	visnova
5103	1	1	564231	Mníšek	0	1	9	1324	mnisek
5103	1	1	564354	Příšovice	0	1	15	1316	prisovice
5103	1	2	564290	Osečná	0	1	11	1093	osecna
5103	1	1	564427	Světlá pod Ještědem	0	1	7	931	svetla-pod-jestedem
5103	1	1	564109	Chotyně	0	1	15	904	chotyne
5103	1	1	563919	Bílý Kostel nad Nisou	0	1	9	894	bily-kostel-nad-nisou
5103	1	1	563935	Bulovka	0	1	9	887	bulovka
5103	1	1	563901	Bílá	0	1	11	837	bila
5103	1	1	546593	Nová Ves	0	1	9	808	nova-ves
5103	1	1	564184	Křižany	0	1	15	776	krizany
5103	1	1	530468	Dlouhý Most	0	1	9	775	dlouhy-most
5103	1	1	564397	Rynoltice	0	1	9	766	rynoltice
5103	1	1	564460	Šimonovice	0	1	9	713	simonovice
5103	1	1	546607	Dětřichov	0	1	15	701	detrichov
5103	1	1	546631	Bílý Potok	0	1	9	683	bily-potok
5103	1	1	564133	Jindřichovice pod Smrkem	0	1	9	679	jindrichovice-pod-smrkem
5103	1	1	564303	Pěnčín	0	1	9	661	pencin
5103	1	1	564281	Oldřichov v Hájích	0	1	7	634	oldrichov-v-hajich
5103	1	1	564532	Všelibice	0	1	15	532	vselibice
5103	1	1	563994	Dolní Řasnice	0	1	9	525	dolni-rasnice
5103	1	1	564036	Habartice	0	1	9	517	habartice
5103	1	1	564206	Lázně Libverda	0	1	9	473	lazne-libverda
5103	1	1	564168	Krásný Les	0	1	9	455	krasny-les
5103	1	1	544531	Čtveřín	0	1	7	453	ctverin
5103	1	1	530484	Jeřmanice	0	1	9	449	jermanice
5103	1	1	530433	Kunratice	0	1	9	391	kunratice
5103	1	1	564435	Svijanský Újezd	0	1	7	389	svijansky-ujezd
5103	1	1	545996	Černousy	0	1	9	344	cernousy
5103	1	1	564141	Kobyly	0	1	7	330	kobyly
5103	1	1	564541	Zdislava	0	1	7	306	zdislava
5103	1	1	544345	Proseč pod Ještědem	0	1	9	292	prosec-pod-jestedem
5103	1	1	545953	Paceřice	0	1	7	292	pacerice
5103	1	1	564443	Svijany	0	1	9	292	svijany
5103	1	1	564176	Kryštofovo Údolí	0	1	9	291	krystofovo-udoli
5103	1	1	564311	Pertoltice	0	1	9	282	pertoltice
5103	1	1	544582	Radimovice	0	1	7	273	radimovice
5103	1	1	564079	Horní Řasnice	0	1	9	259	horni-rasnice
5103	1	1	564516	Vlastibořice	0	1	7	246	vlastiborice
5103	1	1	544353	Heřmanice	0	1	7	232	hermanice
5103	1	1	545937	Lažany	0	1	7	222	lazany
5103	1	1	564052	Hlavice	0	1	9	213	hlavice
5103	1	1	564451	Sychrov	0	1	7	200	sychrov
5103	1	1	564401	Soběslavice	0	1	7	151	sobeslavice
5103	1	1	546658	Janův Důl	0	1	7	136	januv-dul
5103	1	1	544604	Žďárek	0	1	7	125	zdarek
5103	1	1	563943	Cetenov	0	1	7	111	cetenov
5103	1	1	561657	Janovice v Podještědí	0	1	7	80	janovice-v-podjestedi
