OKRES	KODZASTUP	NAZEVZAST	COBVODU	POR_STR_HL	OSTRANA	VSTRANA	NAZEVCELK	ZKRATKAO30	ZKRATKAO8	POCSTR_SLO	SLOZENI	HLASY_STR	PROCHLSTR	MAND_STR
6103	548090	Kaliště	1	1	809	80	Miloslav Rýdl, nezávislý kandidát	Miloslav Rýdl, NK	NK	1	080	89	63.57	1
6103	548090	Kaliště	1	2	814	80	Filip Novák, nezávislý kandidát	Filip Novák, NK	NK	1	080	24	17.14	0
6103	548090	Kaliště	1	3	812	80	Jaroslav Zadina, nezávislý kandidát	Jaroslav Zadina, NK	NK	1	080	113	80.71	1
6103	548090	Kaliště	1	4	802	80	Pavel Čapek, nezávislý kandidát	Pavel Čapek, NK	NK	1	080	88	62.85	1
6103	548090	Kaliště	1	5	813	80	Eva Závišková, nezávislý kandidát	Eva Závišková, NK	NK	1	080	77	55	0
6103	548090	Kaliště	1	6	815	80	Jaroslav Novák, nezávislý kandidát	Jaroslav Novák, NK	NK	1	080	120	85.71	1
6103	548090	Kaliště	1	7	807	80	Josef Michalíček, nezávislý kandidát	Josef Michalíček, NK	NK	1	080	81	57.85	1
6103	548090	Kaliště	1	8	806	80	Pavel Kutiš, nezávislý kandidát	Pavel Kutiš, NK	NK	1	080	147	105	1
6103	548090	Kaliště	1	9	804	80	Jan Hroch, nezávislý kandidát	Jan Hroch, NK	NK	1	080	10	7.14	0
6103	548090	Kaliště	1	10	810	80	Roman Šimek, nezávislý kandidát	Roman Šimek, NK	NK	1	080	64	45.71	0
6103	548090	Kaliště	1	11	805	80	Zdeněk Kopecký, nezávislý kandidát	Zdeněk Kopecký, NK	NK	1	080	30	21.42	0
6103	548090	Kaliště	1	12	803	80	Jiřina Čepeláková, nezávislý kandidát	Jiřina Čepeláková, NK	NK	1	080	62	44.28	0
6103	548090	Kaliště	1	13	808	80	Josef Novák, nezávislý kandidát	Josef Novák, NK	NK	1	080	131	93.57	1
6103	548090	Kaliště	1	14	801	80	Miroslav Čapek, nezávislý kandidát	Miroslav Čapek, NK	NK	1	080	121	86.42	1
6103	548090	Kaliště	1	15	811	80	František Urban, nezávislý kandidát	František Urban, NK	NK	1	080	103	73.57	1
