OKRES	KODZASTUP	NAZEVZAST	COBVODU	POR_STR_HL	OSTRANA	VSTRANA	NAZEVCELK	ZKRATKAO30	ZKRATKAO8	POCSTR_SLO	SLOZENI	HLASY_STR	PROCHLSTR	MAND_STR
5301	574104	Ostrov	1	1	805	80	Miloslav Oharek	Miloslav Oharek, NK	NK	1	080	29	38.08	0
5301	574104	Ostrov	1	2	808	80	Jiří Svatoš	Jiří Svatoš, NK	NK	1	080	60	78.79	1
5301	574104	Ostrov	1	3	811	80	Michal Staněk	Michal Staněk, NK	NK	1	080	66	86.67	1
5301	574104	Ostrov	1	4	810	80	Pavel Severa	Pavel Severa, NK	NK	1	080	39	51.21	0
5301	574104	Ostrov	1	5	801	80	Václav Staněk	Václav Staněk, NK	NK	1	080	88	115.57	1
5301	574104	Ostrov	1	6	809	80	Libor Čermák	Libor Čermák, NK	NK	1	080	36	47.27	0
5301	574104	Ostrov	1	7	806	80	Berta Oharková	Berta Oharková, NK	NK	1	080	51	66.97	1
5301	574104	Ostrov	1	8	803	80	Zdeněk Pochobradský	Zdeněk Pochobradský, NK	NK	1	080	52	68.29	1
5301	574104	Ostrov	1	9	807	80	Lukáš Komárek	Lukáš Komárek, NK	NK	1	080	9	11.81	0
5301	574104	Ostrov	1	10	804	80	Jiří Derka	Jiří Derka, NK	NK	1	080	44	57.78	1
5301	574104	Ostrov	1	11	802	80	Miroslava Janišová	Miroslava Janišová, NK	NK	1	080	59	77.48	1
