OKRES	KODZASTUP	NAZEVZAST	COBVODU	POR_STR_HL	OSTRANA	VSTRANA	NAZEVCELK	ZKRATKAO30	ZKRATKAO8	POCSTR_SLO	SLOZENI	HLASY_STR	PROCHLSTR	MAND_STR
6104	591912	Vlčatín	1	1	808	80	Iveta Jelínková	Iveta Jelínková	NK	1	080	41	53.94	1
6104	591912	Vlčatín	1	2	803	80	Petr Pospíšil	Petr Pospíšil	NK	1	080	31	40.78	0
6104	591912	Vlčatín	1	3	804	80	Jan Pacal	Jan Pacal	NK	1	080	25	32.89	0
6104	591912	Vlčatín	1	4	805	80	Antonín Novák	Antonín Novák	NK	1	080	63	82.89	1
6104	591912	Vlčatín	1	5	810	80	Ing. Vladimír Dvořák	Ing. Vladimír Dvořák	NK	1	080	42	55.26	1
6104	591912	Vlčatín	1	6	806	80	Josef Mezlík	Josef Mezlík	NK	1	080	68	89.47	1
6104	591912	Vlčatín	1	7	811	80	Luboš Doležal	Luboš Doležal	NK	1	080	38	50	1
6104	591912	Vlčatín	1	8	812	80	Pavel Filipec	Pavel Filipec	NK	1	080	33	43.42	0
6104	591912	Vlčatín	1	9	802	80	Jitka Pospíšilová	Jitka Pospíšilová	NK	1	080	53	69.73	1
6104	591912	Vlčatín	1	10	801	80	Stanislav Tvarůžek	Stanislav Tvarůžek	NK	1	080	34	44.73	0
6104	591912	Vlčatín	1	11	813	80	Aleš Bradáč	Aleš Bradáč	NK	1	080	24	31.57	0
6104	591912	Vlčatín	1	12	809	80	Pavel Jaša	Pavel Jaša	NK	1	080	46	60.52	1
6104	591912	Vlčatín	1	13	807	80	František Mezlík	František Mezlík	NK	1	080	34	44.73	0
