OKRES	KODZASTUP	NAZEVZAST	COBVODU	POR_STR_HL	OSTRANA	VSTRANA	NAZEVCELK	ZKRATKAO30	ZKRATKAO8	POCSTR_SLO	SLOZENI	HLASY_STR	PROCHLSTR	MAND_STR
5201	569810	Hradec Králové	1	1	407	407	Hradecký demokratický klub - sdružení SOS, NK	Hradecký demokratický klub		2	080,103	87185	7.72	3
5201	569810	Hradec Králové	1	2	129	129	SNK Evropští demokraté	SNK Evropští demokraté	SNK ED	1	129	20152	1.78	0
5201	569810	Hradec Králové	1	3	47	47	Komunistická strana Čech a Moravy	Komunistická str.Čech a Moravy	KSČM	1	047	145899	12.92	5
5201	569810	Hradec Králové	1	4	5	5	Strana zelených	Strana zelených	SZ	1	005	44750	3.96	0
5201	569810	Hradec Králové	1	5	413	413	HRADECKÁ DOHODA - sdružení US-DEU, NK	HRADECKÁ DOHODA		2	080,102	14810	1.31	0
5201	569810	Hradec Králové	1	6	7	7	Česká strana sociálně demokratická	Česká str.sociálně demokrat.	ČSSD	1	007	172812	15.31	7
5201	569810	Hradec Králové	1	7	454	454	HRADEČÁCI - sdružení NEZ/DEM, NK	HRADEČÁCI		2	080,172	12531	1.11	0
5201	569810	Hradec Králové	1	8	53	53	Občanská demokratická strana	Občanská demokratická strana	ODS	1	053	484805	42.95	19
5201	569810	Hradec Králové	1	9	1	1	Křesťanská a demokratická unie - Československá strana lidová	Křesť.demokr.unie-Čs.str.lid.	KDU-ČSL	1	001	51383	4.55	0
5201	569810	Hradec Králové	1	10	113	113	Volba pro město	Volba pro město	VPM	1	113	93375	8.27	3
5201	569810	Hradec Králové	1	11	55	55	Koruna Česká (monarchistická strana Čech, Moravy a Slezska)	Koruna Česká (monarch.strana)	KČ	1	055	977	0.45	0
